Game Date,Location,Neutral Game,Conference Game,Postseason Game,NCAA Tourney Game,Matchup,Home Team,Home Rk,Home Score,Away Team,Away Rk,Away Score,Home W,Home Pt Diff
2020-12-23,@ Brigham Young,0,0,0,0,Weber State vs. Brigham Young,Brigham Young,70.0,87,Weber State,255.0,79,1,8
2021-01-07,@ Gonzaga,0,1,0,0,Brigham Young vs. Gonzaga,Gonzaga,10.0,86,Brigham Young,8.0,69,1,17
2021-01-14,@ St. Mary's (CA),0,1,0,0,Brigham Young vs. St. Mary's (CA),St. Mary's (CA),37.0,52,Brigham Young,7.0,62,0,-10
2021-01-16,@ San Francisco,0,1,0,0,Brigham Young vs. San Francisco,San Francisco,152.0,63,Brigham Young,6.0,72,0,-9
2021-01-21,@ Brigham Young,0,1,0,0,Portland vs. Brigham Young,Brigham Young,5.0,95,Portland,215.0,67,1,28
2021-01-23,@ Brigham Young,0,1,0,0,Pepperdine vs. Brigham Young,Brigham Young,4.0,65,Pepperdine,93.0,54,1,11
2021-01-27,@ Pepperdine,0,1,0,0,Brigham Young vs. Pepperdine,Pepperdine,99.0,76,Brigham Young,4.0,73,1,3
2021-01-30,@ Brigham Young,0,1,0,0,Pacific vs. Brigham Young,Brigham Young,19.0,95,Pacific,189.0,87,1,8
2021-02-04,@ Portland,0,1,0,0,Brigham Young vs. Portland,Portland,228.0,60,Brigham Young,19.0,105,0,-45
2021-02-08,@ Brigham Young,0,1,0,0,Gonzaga vs. Brigham Young,Brigham Young,12.0,71,Gonzaga,2.0,82,0,-11
2021-02-18,@ Pacific,0,1,0,0,Brigham Young vs. Pacific,Pacific,181.0,52,Brigham Young,17.0,80,0,-28
2021-02-20,@ Loyola Marymount,0,1,0,0,Brigham Young vs. Loyola Marymount,Loyola Marymount,165.0,71,Brigham Young,28.0,88,0,-17
2021-02-25,@ Brigham Young,0,1,0,0,San Francisco vs. Brigham Young,Brigham Young,19.0,79,San Francisco,118.0,73,1,6
2021-02-27,@ Brigham Young,0,1,0,0,St. Mary's (CA) vs. Brigham Young,Brigham Young,15.0,65,St. Mary's (CA),50.0,51,1,14
2021-03-08,Neutral,1,0,1,0,Pepperdine vs. Brigham Young,Brigham Young,9.0,82,Pepperdine,224.0,77,1,5
2021-03-09,Neutral,1,0,1,0,Brigham Young vs. Gonzaga,Gonzaga,2.0,88,Brigham Young,26.0,78,1,10
2021-03-20,Neutral,1,0,1,1,UCLA vs. Brigham Young,Brigham Young,13.0,62,UCLA,51.0,73,0,-11
2020-12-04,@ Cal Poly,0,0,0,0,San Francisco vs. Cal Poly,Cal Poly,13.0,60,San Francisco,269.0,88,0,-28
2020-12-09,@ Cal Poly,0,0,0,0,Santa Clara vs. Cal Poly,Cal Poly,255.0,69,Santa Clara,232.0,76,0,-7
2020-12-13,@ Cal Poly,0,0,0,0,San Jose State vs. Cal Poly,Cal Poly,59.0,73,San Jose State,310.0,71,1,2
2020-12-16,@ Cal Poly,0,0,0,0,San Diego vs. Cal Poly,Cal Poly,209.0,61,San Diego,140.0,70,0,-9
2020-12-19,@ Loyola Marymount,0,0,0,0,Cal Poly vs. Loyola Marymount,Loyola Marymount,166.0,76,Cal Poly,286.0,52,1,24
2021-01-08,@ Cal State Bakersfield,0,1,0,0,Cal Poly vs. Cal State Bakersfield,Cal State Bakersfield,238.0,62,Cal Poly,337.0,49,1,13
2021-01-09,@ Cal State Bakersfield,0,1,0,0,Cal Poly vs. Cal State Bakersfield,Cal State Bakersfield,196.0,65,Cal Poly,336.0,50,1,15
2021-01-15,@ Cal Poly,0,1,0,0,UC Riverside vs. Cal Poly,Cal Poly,316.0,51,UC Riverside,69.0,86,0,-35
2021-01-16,@ Cal Poly,0,1,0,0,UC Riverside vs. Cal Poly,Cal Poly,321.0,53,UC Riverside,69.0,70,0,-17
2021-01-22,@ UC Irvine,0,1,0,0,Cal Poly vs. UC Irvine,UC Irvine,200.0,68,Cal Poly,317.0,49,1,19
2021-01-23,@ UC Irvine,0,1,0,0,Cal Poly vs. UC Irvine,UC Irvine,177.0,67,Cal Poly,315.0,44,1,23
2021-01-29,@ Cal Poly,0,1,0,0,Cal State Northridge vs. Cal Poly,Cal Poly,294.0,76,Cal State Northridge,276.0,70,1,6
2021-01-30,@ Cal Poly,0,1,0,0,Cal State Northridge vs. Cal Poly,Cal Poly,262.0,51,Cal State Northridge,328.0,64,0,-13
2021-02-05,@ Hawaii,0,1,0,0,Cal Poly vs. Hawaii,Hawaii,83.0,84,Cal Poly,246.0,68,1,16
2021-02-06,@ Hawaii,0,1,0,0,Cal Poly vs. Hawaii,Hawaii,312.0,81,Cal Poly,293.0,64,1,17
2021-02-19,@ Long Beach State,0,1,0,0,Cal Poly vs. Long Beach State,Long Beach State,280.0,64,Cal Poly,333.0,60,1,4
2021-02-20,@ Long Beach State,0,1,0,0,Cal Poly vs. Long Beach State,Long Beach State,306.0,74,Cal Poly,309.0,69,1,5
2021-02-26,@ Cal Poly,0,1,0,0,UC Davis vs. Cal Poly,Cal Poly,324.0,61,UC Davis,114.0,69,0,-8
2021-02-27,@ Cal Poly,0,1,0,0,UC Davis vs. Cal Poly,Cal Poly,323.0,66,UC Davis,173.0,68,0,-2
2021-03-05,@ UC Santa Barbara,0,1,0,0,Cal Poly vs. UC Santa Barbara,UC Santa Barbara,27.0,71,Cal Poly,314.0,57,1,14
2021-03-06,@ UC Santa Barbara,0,1,0,0,Cal Poly vs. UC Santa Barbara,UC Santa Barbara,61.0,70,Cal Poly,324.0,54,1,16
2021-03-09,Neutral,1,0,1,0,Cal Poly vs. Cal State Fullerton,Cal State Fullerton,199.0,82,Cal Poly,329.0,87,0,-5
2021-03-11,Neutral,1,0,1,0,Cal Poly vs. UC Irvine,UC Irvine,77.0,58,Cal Poly,329.0,51,1,7
2020-12-02,@ Santa Clara,0,0,0,0,Cal State Bakersfield vs. Santa Clara,Santa Clara,239.0,53,Cal State Bakersfield,329.0,47,1,6
2020-12-12,@ Cal State Bakersfield,0,0,0,0,Idaho vs. Cal State Bakersfield,Cal State Bakersfield,30.0,76,Idaho,18.0,66,1,10
2020-12-21,@ Stanford,0,0,0,0,Cal State Bakersfield vs. Stanford,Stanford,130.0,63,Cal State Bakersfield,242.0,50,1,13
2020-12-23,@ Pepperdine,0,0,0,0,Cal State Bakersfield vs. Pepperdine,Pepperdine,92.0,51,Cal State Bakersfield,237.0,79,0,-28
2021-01-01,@ Long Beach State,0,1,0,0,Cal State Bakersfield vs. Long Beach State,Long Beach State,305.0,90,Cal State Bakersfield,81.0,89,1,1
2021-01-02,@ Long Beach State,0,1,0,0,Cal State Bakersfield vs. Long Beach State,Long Beach State,163.0,76,Cal State Bakersfield,227.0,89,0,-13
2021-01-15,@ Hawaii,0,1,0,0,Cal State Bakersfield vs. Hawaii,Hawaii,342.0,55,Cal State Bakersfield,202.0,60,0,-5
2021-01-16,@ Hawaii,0,1,0,0,Cal State Bakersfield vs. Hawaii,Hawaii,1.0,72,Cal State Bakersfield,224.0,83,0,-11
2021-01-22,@ UC Riverside,0,1,0,0,Cal State Bakersfield vs. UC Riverside,UC Riverside,189.0,45,Cal State Bakersfield,201.0,47,0,-2
2021-01-23,@ UC Riverside,0,1,0,0,Cal State Bakersfield vs. UC Riverside,UC Riverside,239.0,70,Cal State Bakersfield,284.0,63,1,7
2021-01-29,@ Cal State Bakersfield,0,1,0,0,Cal State Fullerton vs. Cal State Bakersfield,Cal State Bakersfield,177.0,84,Cal State Fullerton,335.0,90,0,-6
2021-01-30,@ Cal State Bakersfield,0,1,0,0,Cal State Fullerton vs. Cal State Bakersfield,Cal State Bakersfield,218.0,83,Cal State Fullerton,327.0,73,1,10
2021-02-05,@ UC Irvine,0,1,0,0,Cal State Bakersfield vs. UC Irvine,UC Irvine,105.0,70,Cal State Bakersfield,259.0,53,1,17
2021-02-06,@ UC Irvine,0,1,0,0,Cal State Bakersfield vs. UC Irvine,UC Irvine,59.0,57,Cal State Bakersfield,260.0,62,0,-5
2021-02-12,@ Cal State Bakersfield,0,1,0,0,UC San Diego vs. Cal State Bakersfield,Cal State Bakersfield,241.0,76,UC San Diego,345.0,71,1,5
2021-02-13,@ Cal State Bakersfield,0,1,0,0,UC San Diego vs. Cal State Bakersfield,Cal State Bakersfield,251.0,65,UC San Diego,87.0,50,1,15
2021-02-19,@ UC Santa Barbara,0,1,0,0,Cal State Bakersfield vs. UC Santa Barbara,UC Santa Barbara,5.0,71,Cal State Bakersfield,253.0,66,1,5
2021-02-20,@ UC Santa Barbara,0,1,0,0,Cal State Bakersfield vs. UC Santa Barbara,UC Santa Barbara,9.0,63,Cal State Bakersfield,247.0,44,1,19
2021-02-26,@ Cal State Bakersfield,0,1,0,0,Cal State Northridge vs. Cal State Bakersfield,Cal State Bakersfield,236.0,84,Cal State Northridge,309.0,58,1,26
2021-02-27,@ Cal State Bakersfield,0,1,0,0,Cal State Northridge vs. Cal State Bakersfield,Cal State Bakersfield,241.0,87,Cal State Northridge,303.0,90,0,-3
2021-03-11,Neutral,1,0,1,0,UC Davis vs. Cal State Bakersfield,Cal State Bakersfield,182.0,56,UC Davis,203.0,58,0,-2
2021-01-01,@ UC Santa Barbara,0,1,0,0,Cal State Fullerton vs. UC Santa Barbara,UC Santa Barbara,332.0,81,Cal State Fullerton,203.0,63,1,18
2021-01-02,@ UC Santa Barbara,0,1,0,0,Cal State Fullerton vs. UC Santa Barbara,UC Santa Barbara,332.0,65,Cal State Fullerton,203.0,61,1,4
2021-01-08,@ Cal State Fullerton,0,1,0,0,Long Beach State vs. Cal State Fullerton,Cal State Fullerton,332.0,80,Long Beach State,341.0,82,0,-2
2021-01-09,@ Cal State Fullerton,0,1,0,0,Long Beach State vs. Cal State Fullerton,Cal State Fullerton,330.0,75,Long Beach State,86.0,72,1,3
2021-01-16,@ Cal State Fullerton,0,1,0,0,Cal State Northridge vs. Cal State Fullerton,Cal State Fullerton,317.0,85,Cal State Northridge,266.0,86,0,-1
2021-01-17,@ Cal State Fullerton,0,1,0,0,Cal State Northridge vs. Cal State Fullerton,Cal State Fullerton,328.0,85,Cal State Northridge,280.0,77,1,8
2021-01-22,@ Cal State Fullerton,0,1,0,0,Hawaii vs. Cal State Fullerton,Cal State Fullerton,306.0,83,Hawaii,1.0,67,1,16
2021-01-23,@ Cal State Fullerton,0,1,0,0,Hawaii vs. Cal State Fullerton,Cal State Fullerton,303.0,53,Hawaii,56.0,76,0,-23
2021-02-19,@ Cal State Fullerton,0,1,0,0,UC Irvine vs. Cal State Fullerton,Cal State Fullerton,247.0,78,UC Irvine,42.0,89,0,-11
2021-02-20,@ Cal State Fullerton,0,1,0,0,UC Irvine vs. Cal State Fullerton,Cal State Fullerton,202.0,67,UC Irvine,50.0,64,1,3
2021-03-05,@ UC San Diego,0,1,0,0,Cal State Fullerton vs. UC San Diego,UC San Diego,97.0,89,Cal State Fullerton,205.0,85,1,4
2021-03-06,@ UC San Diego,0,1,0,0,Cal State Fullerton vs. UC San Diego,UC San Diego,32.0,85,Cal State Fullerton,172.0,78,1,7
2020-11-30,Neutral,1,0,0,0,Cal State Northridge vs. Seattle,Seattle,99.0,65,Cal State Northridge,206.0,76,0,-11
2020-12-12,@ Pepperdine,0,0,0,0,Cal State Northridge vs. Pepperdine,Pepperdine,49.0,84,Cal State Northridge,162.0,89,0,-5
2020-12-15,@ Cal State Northridge,0,0,0,0,Stanford vs. Cal State Northridge,Cal State Northridge,136.0,71,Stanford,21.0,82,0,-11
2020-12-19,@ California,0,0,0,0,Cal State Northridge vs. California,California,126.0,87,Cal State Northridge,99.0,56,1,31
2020-12-28,@ Cal State Northridge,0,0,0,0,New Mexico State vs. Cal State Northridge,Cal State Northridge,241.0,66,New Mexico State,329.0,63,1,3
2021-01-22,@ Cal State Northridge,0,1,0,0,UC Santa Barbara vs. Cal State Northridge,Cal State Northridge,251.0,58,UC Santa Barbara,4.0,105,0,-47
2021-01-23,@ Cal State Northridge,0,1,0,0,UC Santa Barbara vs. Cal State Northridge,Cal State Northridge,237.0,66,UC Santa Barbara,3.0,80,0,-14
2021-02-05,@ Cal State Northridge,0,1,0,0,UC Davis vs. Cal State Northridge,Cal State Northridge,323.0,80,UC Davis,13.0,77,1,3
2021-02-06,@ Cal State Northridge,0,1,0,0,UC Davis vs. Cal State Northridge,Cal State Northridge,328.0,63,UC Davis,123.0,75,0,-12
2021-02-19,@ Cal State Northridge,0,1,0,0,Hawaii vs. Cal State Northridge,Cal State Northridge,324.0,74,Hawaii,294.0,75,0,-1
2021-02-20,@ Cal State Northridge,0,1,0,0,Hawaii vs. Cal State Northridge,Cal State Northridge,322.0,88,Hawaii,312.0,80,1,8
2021-03-05,@ Cal State Northridge,0,1,0,0,UC Riverside vs. Cal State Northridge,Cal State Northridge,323.0,68,UC Riverside,43.0,72,0,-4
2021-03-06,@ Cal State Northridge,0,1,0,0,UC Riverside vs. Cal State Northridge,Cal State Northridge,308.0,65,UC Riverside,97.0,66,0,-1
2021-03-09,Neutral,1,0,1,0,Cal State Northridge vs. Long Beach State,Long Beach State,280.0,85,Cal State Northridge,313.0,63,1,22
2020-11-30,@ California,0,0,0,0,Nicholls State vs. California,California,2.0,60,Nicholls State,132.0,49,1,11
2020-12-06,@ UCLA,0,1,0,0,California vs. UCLA,UCLA,4.0,76,California,201.0,56,1,20
2020-12-09,@ Pepperdine,0,0,0,0,California vs. Pepperdine,Pepperdine,31.0,74,California,171.0,62,1,12
2020-12-13,@ California,0,0,0,0,San Francisco vs. California,California,158.0,72,San Francisco,94.0,70,1,2
2020-12-22,@ California,0,0,0,0,Seattle vs. California,California,160.0,70,Seattle,305.0,65,1,5
2020-12-31,@ Oregon,0,1,0,0,California vs. Oregon,Oregon,105.0,82,California,177.0,69,1,13
2021-01-02,@ Oregon State,0,1,0,0,California vs. Oregon State,Oregon State,164.0,73,California,125.0,64,1,9
2021-01-07,@ California,0,1,0,0,Washington State vs. California,California,167.0,60,Washington State,174.0,71,0,-11
2021-01-09,@ California,0,1,0,0,Washington vs. California,California,127.0,84,Washington,142.0,78,1,6
2021-01-14,@ Colorado,0,1,0,0,California vs. Colorado,Colorado,20.0,89,California,189.0,60,1,29
2021-01-16,@ Utah,0,1,0,0,California vs. Utah,Utah,31.0,63,California,220.0,72,0,-9
2021-01-21,@ California,0,1,0,0,UCLA vs. California,California,221.0,57,UCLA,48.0,61,0,-4
2021-01-23,@ California,0,1,0,0,Southern California vs. California,California,176.0,68,Southern California,16.0,76,0,-8
2021-02-04,@ California,0,1,0,0,Stanford vs. California,California,249.0,55,Stanford,65.0,70,0,-15
2021-02-07,@ Stanford,0,1,0,0,California vs. Stanford,Stanford,88.0,76,California,261.0,70,1,6
2021-02-11,@ California,0,1,0,0,Utah vs. California,California,261.0,75,Utah,30.0,76,0,-1
2021-02-13,@ California,0,1,0,0,Colorado vs. California,California,260.0,71,Colorado,6.0,62,1,9
2021-02-18,@ Washington State,0,1,0,0,California vs. Washington State,Washington State,115.0,82,California,271.0,51,1,31
2021-02-20,@ Washington,0,1,0,0,California vs. Washington,Washington,156.0,62,California,251.0,51,1,11
2021-02-25,@ California,0,1,0,0,Oregon State vs. California,California,285.0,57,Oregon State,148.0,59,0,-2
2021-02-27,@ California,0,1,0,0,Oregon vs. California,California,274.0,63,Oregon,76.0,74,0,-11
2021-03-10,Neutral,1,0,1,0,California vs. Stanford,Stanford,126.0,58,California,281.0,76,0,-18
2021-03-11,Neutral,1,0,1,0,California vs. Colorado,Colorado,12.0,61,California,270.0,58,1,3
2020-12-02,@ California Baptist,0,0,0,0,Southeastern Louisiana vs. California Baptist,California Baptist,12.0,80,Southeastern Louisiana,239.0,81,0,-1
2020-12-04,@ California Baptist,0,0,0,0,Southeastern Louisiana vs. California Baptist,California Baptist,269.0,83,Southeastern Louisiana,92.0,66,1,17
2021-01-08,@ Utah Valley,0,1,0,0,California Baptist vs. Utah Valley,Utah Valley,85.0,77,California Baptist,336.0,50,1,27
2021-01-09,@ Utah Valley,0,1,0,0,California Baptist vs. Utah Valley,Utah Valley,70.0,81,California Baptist,339.0,77,1,4
2021-01-15,@ California Baptist,0,1,0,0,Tarleton State vs. California Baptist,California Baptist,315.0,83,Tarleton State,271.0,74,1,9
2021-01-16,@ California Baptist,0,1,0,0,Tarleton State vs. California Baptist,California Baptist,277.0,73,Tarleton State,170.0,67,1,6
2021-01-23,@ California Baptist,0,0,0,0,Long Beach State vs. California Baptist,California Baptist,269.0,96,Long Beach State,151.0,75,1,21
2021-02-05,@ New Mexico State,0,1,0,0,California Baptist vs. New Mexico State,New Mexico State,68.0,75,California Baptist,215.0,85,0,-10
2021-02-06,@ New Mexico State,0,1,0,0,California Baptist vs. New Mexico State,New Mexico State,56.0,97,California Baptist,250.0,70,1,27
2021-02-13,@ California Baptist,0,0,0,0,Sacramento State vs. California Baptist,California Baptist,290.0,83,Sacramento State,158.0,71,1,12
2021-02-14,@ California Baptist,0,0,0,0,Sacramento State vs. California Baptist,California Baptist,178.0,69,Sacramento State,125.0,70,0,-1
2021-02-19,@ Grand Canyon,0,1,0,0,California Baptist vs. Grand Canyon,Grand Canyon,51.0,71,California Baptist,140.0,61,1,10
2021-02-20,@ Grand Canyon,0,1,0,0,California Baptist vs. Grand Canyon,Grand Canyon,54.0,62,California Baptist,155.0,65,0,-3
2021-03-05,@ California Baptist,0,1,0,0,Seattle vs. California Baptist,California Baptist,145.0,79,Seattle,301.0,80,0,-1
2021-03-06,@ California Baptist,0,1,0,0,Seattle vs. California Baptist,California Baptist,189.0,79,Seattle,278.0,76,1,3
2021-03-11,Neutral,1,0,1,0,Seattle vs. California Baptist,California Baptist,157.0,66,Seattle,274.0,83,0,-17
2020-12-08,@ Jacksonville,0,0,0,0,Campbell vs. Jacksonville,Jacksonville,289.0,78,Campbell,274.0,80,0,-2
2020-12-09,Neutral,1,0,0,0,New Orleans vs. Campbell,Campbell,10.0,79,New Orleans,116.0,70,1,9
2020-12-16,@ Elon,0,0,0,0,Campbell vs. Elon,Elon,265.0,66,Campbell,208.0,56,1,10
2020-12-19,@ NC State,0,0,0,0,Campbell vs. NC State,NC State,18.0,69,Campbell,165.0,50,1,19
2020-12-21,@ Campbell,0,0,0,0,UNC Wilmington vs. Campbell,Campbell,210.0,59,UNC Wilmington,194.0,78,0,-19
2020-12-30,@ Winthrop,0,1,0,0,Campbell vs. Winthrop,Winthrop,222.0,84,Campbell,162.0,83,1,1
2020-12-31,@ Winthrop,0,1,0,0,Campbell vs. Winthrop,Winthrop,211.0,94,Campbell,134.0,76,1,18
2021-01-04,@ Gardner-Webb,0,1,0,0,Campbell vs. Gardner-Webb,Gardner-Webb,145.0,61,Campbell,179.0,70,0,-9
2021-01-05,@ Gardner-Webb,0,1,0,0,Campbell vs. Gardner-Webb,Gardner-Webb,242.0,85,Campbell,173.0,70,1,15
2021-01-09,@ Longwood,0,1,0,0,Campbell vs. Longwood,Longwood,237.0,58,Campbell,224.0,64,0,-6
2021-01-10,@ Longwood,0,1,0,0,Campbell vs. Longwood,Longwood,247.0,78,Campbell,209.0,69,1,9
2021-01-14,@ Campbell,0,1,0,0,Presbyterian vs. Campbell,Campbell,254.0,48,Presbyterian,135.0,46,1,2
2021-01-15,@ Campbell,0,1,0,0,Presbyterian vs. Campbell,Campbell,216.0,73,Presbyterian,215.0,51,1,22
2021-01-19,@ Campbell,0,1,0,0,Radford vs. Campbell,Campbell,212.0,91,Radford,286.0,97,0,-6
2021-01-20,@ Campbell,0,1,0,0,Radford vs. Campbell,Campbell,244.0,61,Radford,280.0,67,0,-6
2021-01-29,@ Campbell,0,1,0,0,Charleston Southern vs. Campbell,Campbell,202.0,59,Charleston Southern,327.0,58,1,1
2021-01-30,@ Campbell,0,1,0,0,Charleston Southern vs. Campbell,Campbell,206.0,75,Charleston Southern,314.0,67,1,8
2021-02-11,@ Campbell,0,1,0,0,USC Upstate vs. Campbell,Campbell,284.0,72,USC Upstate,182.0,71,1,1
2021-02-12,@ Campbell,0,1,0,0,USC Upstate vs. Campbell,Campbell,292.0,64,USC Upstate,194.0,49,1,15
2021-02-18,@ Hampton,0,1,0,0,Campbell vs. Hampton,Hampton,305.0,57,Campbell,272.0,76,0,-19
2021-02-19,@ Hampton,0,1,0,0,Campbell vs. Hampton,Hampton,290.0,68,Campbell,259.0,73,0,-5
2021-02-23,@ Campbell,0,1,0,0,High Point vs. Campbell,Campbell,233.0,68,High Point,270.0,48,1,20
2021-03-01,@ Campbell,0,0,1,0,Gardner-Webb vs. Campbell,Campbell,196.0,63,Gardner-Webb,99.0,57,1,6
2021-03-04,@ Radford,0,0,1,0,Campbell vs. Radford,Radford,228.0,60,Campbell,184.0,78,0,-18
2021-03-07,@ Winthrop,0,0,1,0,Campbell vs. Winthrop,Winthrop,61.0,80,Campbell,162.0,53,1,27
2020-12-11,@ Canisius,0,1,0,0,Marist vs. Canisius,Canisius,61.0,81,Marist,303.0,72,1,9
2020-12-12,@ Canisius,0,1,0,0,Marist vs. Canisius,Canisius,54.0,52,Marist,210.0,56,0,-4
2020-12-27,@ Monmouth,0,1,0,0,Canisius vs. Monmouth,Monmouth,245.0,84,Canisius,108.0,66,1,18
2020-12-28,@ Monmouth,0,1,0,0,Canisius vs. Monmouth,Monmouth,277.0,97,Canisius,291.0,69,1,28
2021-01-01,@ Canisius,0,1,0,0,Saint Peter's vs. Canisius,Canisius,282.0,70,Saint Peter's,88.0,58,1,12
2021-01-02,@ Canisius,0,1,0,0,Saint Peter's vs. Canisius,Canisius,282.0,63,Saint Peter's,104.0,60,1,3
2021-02-12,@ Quinnipiac,0,1,0,0,Canisius vs. Quinnipiac,Quinnipiac,298.0,67,Canisius,329.0,74,0,-7
2021-02-13,@ Quinnipiac,0,1,0,0,Canisius vs. Quinnipiac,Quinnipiac,287.0,70,Canisius,336.0,89,0,-19
2021-02-19,@ Fairfield,0,1,0,0,Canisius vs. Fairfield,Fairfield,268.0,69,Canisius,310.0,80,0,-11
2021-02-20,@ Fairfield,0,1,0,0,Canisius vs. Fairfield,Fairfield,265.0,66,Canisius,266.0,53,1,13
2021-03-04,@ Siena,0,1,0,0,Canisius vs. Siena,Siena,166.0,73,Canisius,321.0,66,1,7
2021-03-05,@ Siena,0,1,0,0,Canisius vs. Siena,Siena,140.0,75,Canisius,308.0,76,0,-1
2021-03-08,Neutral,1,0,1,0,Rider vs. Canisius,Canisius,256.0,76,Rider,291.0,78,0,-2
2020-12-04,@ Memphis,0,0,0,0,Central Arkansas vs. Memphis,Memphis,269.0,85,Central Arkansas,291.0,68,1,17
2020-12-06,@ Little Rock,0,0,0,0,Central Arkansas vs. Little Rock,Little Rock,158.0,86,Central Arkansas,105.0,83,1,3
2020-12-08,@ Saint Louis,0,0,0,0,Central Arkansas vs. Saint Louis,Saint Louis,9.0,88,Central Arkansas,154.0,65,1,23
2020-12-14,@ Ole Miss,0,0,0,0,Central Arkansas vs. Ole Miss,Ole Miss,173.0,68,Central Arkansas,27.0,54,1,14
2020-12-16,@ Mississippi State,0,0,0,0,Central Arkansas vs. Mississippi State,Mississippi State,95.0,81,Central Arkansas,23.0,65,1,16
2021-01-02,@ McNeese State,0,1,0,0,Central Arkansas vs. McNeese State,McNeese State,263.0,67,Central Arkansas,66.0,81,0,-14
2021-01-06,@ Central Arkansas,0,1,0,0,New Orleans vs. Central Arkansas,Central Arkansas,40.0,83,New Orleans,160.0,79,1,4
2021-01-09,@ Central Arkansas,0,1,0,0,Sam Houston State vs. Central Arkansas,Central Arkansas,55.0,80,Sam Houston State,342.0,91,0,-11
2021-01-13,@ Stephen F. Austin,0,1,0,0,Central Arkansas vs. Stephen F. Austin,Stephen F. Austin,206.0,95,Central Arkansas,72.0,69,1,26
2021-01-16,@ Central Arkansas,0,1,0,0,Nicholls State vs. Central Arkansas,Central Arkansas,118.0,72,Nicholls State,290.0,74,0,-2
2021-01-27,@ Southeastern Louisiana,0,1,0,0,Central Arkansas vs. Southeastern Louisiana,Southeastern Louisiana,321.0,69,Central Arkansas,146.0,57,1,12
2021-01-30,@ Central Arkansas,0,1,0,0,Northwestern State vs. Central Arkansas,Central Arkansas,200.0,77,Northwestern State,233.0,81,0,-4
2021-02-06,@ Central Arkansas,0,1,0,0,McNeese State vs. Central Arkansas,Central Arkansas,229.0,70,McNeese State,341.0,80,0,-10
2021-02-13,@ Sam Houston State,0,1,0,0,Central Arkansas vs. Sam Houston State,Sam Houston State,346.0,97,Central Arkansas,201.0,57,1,40
2021-02-20,@ Nicholls State,0,1,0,0,Central Arkansas vs. Nicholls State,Nicholls State,314.0,79,Central Arkansas,184.0,68,1,11
2021-02-22,@ New Orleans,0,1,0,0,Central Arkansas vs. New Orleans,New Orleans,265.0,88,Central Arkansas,169.0,63,1,25
2021-03-01,@ Central Arkansas,0,1,0,0,Stephen F. Austin vs. Central Arkansas,Central Arkansas,177.0,66,Stephen F. Austin,261.0,79,0,-13
2021-03-03,@ Central Arkansas,0,1,0,0,Southeastern Louisiana vs. Central Arkansas,Central Arkansas,135.0,88,Southeastern Louisiana,301.0,71,1,17
2021-03-06,@ Northwestern State,0,1,0,0,Central Arkansas vs. Northwestern State,Northwestern State,238.0,79,Central Arkansas,128.0,70,1,9
2020-12-04,@ Hartford,0,0,0,0,Central Connecticut State vs. Hartford,Hartford,249.0,80,Central Connecticut State,144.0,65,1,15
2020-12-08,@ Fairleigh Dickinson,0,1,0,0,Central Connecticut State vs. Fairleigh Dickinson,Fairleigh Dickinson,182.0,87,Central Connecticut State,246.0,94,0,-7
2020-12-09,@ Fairleigh Dickinson,0,1,0,0,Central Connecticut State vs. Fairleigh Dickinson,Fairleigh Dickinson,189.0,79,Central Connecticut State,256.0,71,1,8
2021-01-14,@ Sacred Heart,0,1,0,0,Central Connecticut State vs. Sacred Heart,Sacred Heart,316.0,65,Central Connecticut State,289.0,48,1,17
2021-01-21,@ Central Connecticut State,0,1,0,0,Mount St. Mary's vs. Central Connecticut State,Central Connecticut State,296.0,57,Mount St. Mary's,169.0,67,0,-10
2021-01-22,@ Central Connecticut State,0,1,0,0,Mount St. Mary's vs. Central Connecticut State,Central Connecticut State,296.0,65,Mount St. Mary's,133.0,64,1,1
2021-01-30,@ Saint Francis (PA),0,1,0,0,Central Connecticut State vs. Saint Francis (PA),Saint Francis (PA),130.0,62,Central Connecticut State,269.0,59,1,3
2021-01-31,@ Saint Francis (PA),0,1,0,0,Central Connecticut State vs. Saint Francis (PA),Saint Francis (PA),132.0,77,Central Connecticut State,305.0,85,0,-8
2021-02-11,@ Central Connecticut State,0,1,0,0,Merrimack vs. Central Connecticut State,Central Connecticut State,318.0,46,Merrimack,304.0,62,0,-16
2021-02-12,@ Central Connecticut State,0,1,0,0,Merrimack vs. Central Connecticut State,Central Connecticut State,322.0,52,Merrimack,296.0,72,0,-20
2021-02-17,@ Central Connecticut State,0,1,0,0,Sacred Heart vs. Central Connecticut State,Central Connecticut State,326.0,70,Sacred Heart,281.0,82,0,-12
