G,Date,Location,Opp,Game Type,W/L,Tm Score,Opp Score,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,Opp FG,Opp FGA,Opp FG%,Opp 3P,Opp 3PA,Opp 3P%,Opp 2P,Opp 2PA,Opp 2P%,Opp eFG%,Opp FT,Opp FTA,Opp FT%,Opp ORB,Opp DRB,Opp TRB,Opp AST,Opp STL,Opp BLK,Opp TOV,Opp PF,Tm
8,2021-11-27,,Winthrop,REG (Non-Conf),L,74,82,25,60,0.417,11,28,0.393,14,32,0.438,0.508,13,14,0.929,2,23,25,14,6,3,17,20,31,65,0.477,6,18,0.333,25,47,0.532,0.523,14,23,0.609,10,29,39,15,8,1,16,16,Washington
9,2021-12-18,,Seattle,REG (Non-Conf),W,64,56,24,60,0.4,2,15,0.133,22,45,0.489,0.417,14,22,0.636,10,29,39,9,9,4,14,12,23,66,0.348,6,25,0.24,17,41,0.415,0.394,4,5,0.8,7,27,34,10,5,1,17,21,Washington
10,2021-12-21,,Utah Valley,REG (Non-Conf),L,52,68,19,54,0.352,0,11,0.0,19,43,0.442,0.352,14,26,0.538,10,14,24,2,8,5,12,21,23,53,0.434,8,22,0.364,15,31,0.484,0.509,14,19,0.737,12,29,41,12,3,1,17,24,Washington
11,2022-01-03,@,Arizona,REG (Conf),L,79,95,31,75,0.413,7,24,0.292,24,51,0.471,0.46,10,13,0.769,11,18,29,14,18,1,6,16,33,60,0.55,12,25,0.48,21,35,0.6,0.65,17,21,0.81,11,31,42,28,5,5,21,17,Washington
12,2022-01-06,@,Utah,REG (Conf),W,74,68,27,61,0.443,10,22,0.455,17,39,0.436,0.525,10,14,0.714,4,19,23,17,13,3,6,12,27,57,0.474,7,19,0.368,20,38,0.526,0.535,7,11,0.636,12,30,42,18,0,4,19,16,Washington
13,2022-01-09,@,Colorado,REG (Conf),L,64,78,21,58,0.362,10,23,0.435,11,35,0.314,0.448,12,16,0.75,2,21,23,11,10,3,10,15,31,64,0.484,8,20,0.4,23,44,0.523,0.547,8,12,0.667,8,35,43,13,3,6,13,14,Washington
14,2022-01-12,,California,REG (Conf),W,64,55,22,52,0.423,4,19,0.211,18,33,0.545,0.462,16,21,0.762,8,20,28,9,14,3,14,9,24,48,0.5,4,11,0.364,20,37,0.541,0.542,3,5,0.6,4,18,22,10,4,2,16,18,Washington
15,2022-01-15,,Stanford,REG (Conf),W,67,64,21,59,0.356,10,28,0.357,11,31,0.355,0.441,15,22,0.682,11,14,25,11,8,4,8,19,22,49,0.449,6,20,0.3,16,29,0.552,0.51,14,23,0.609,9,32,41,12,3,6,21,17,Washington
16,2022-01-20,@,Oregon State,REG (Conf),W,82,72,30,55,0.545,6,20,0.3,24,35,0.686,0.6,16,22,0.727,6,20,26,16,4,1,8,17,27,59,0.458,3,19,0.158,24,40,0.6,0.483,15,20,0.75,9,19,28,15,5,1,11,19,Washington
17,2022-01-23,@,Oregon,REG (Conf),L,56,84,17,55,0.309,4,20,0.2,13,35,0.371,0.345,18,23,0.783,14,17,31,6,9,6,23,18,32,59,0.542,9,18,0.5,23,41,0.561,0.619,11,13,0.846,5,20,25,16,9,2,12,19,Washington
18,2022-01-27,,Colorado,REG (Conf),W,60,58,24,61,0.393,4,17,0.235,20,44,0.455,0.426,8,17,0.471,13,26,39,10,16,7,14,18,18,53,0.34,8,24,0.333,10,29,0.345,0.415,14,17,0.824,9,26,35,14,5,4,16,16,Washington
19,2022-01-29,,Utah,REG (Conf),W,77,73,26,59,0.441,6,17,0.353,20,42,0.476,0.492,19,27,0.704,8,26,34,10,5,11,16,16,26,67,0.388,8,27,0.296,18,40,0.45,0.448,13,16,0.813,10,24,34,12,12,5,19,27,Washington
20,2022-02-03,@,California,REG (Conf),W,84,63,33,64,0.516,12,23,0.522,21,41,0.512,0.609,6,7,0.857,9,25,34,18,3,7,7,12,23,61,0.377,5,22,0.227,18,39,0.462,0.418,12,19,0.632,12,19,31,15,3,1,9,11,Washington
21,2022-02-06,@,Stanford,REG (Conf),L,69,87,27,69,0.391,6,22,0.273,21,47,0.447,0.435,9,15,0.6,11,15,26,9,10,5,11,14,33,65,0.508,11,27,0.407,22,38,0.579,0.592,10,16,0.625,14,27,41,21,7,8,19,15,Washington
22,2022-02-10,,Arizona State,REG (Conf),W,87,64,29,60,0.483,9,21,0.429,20,39,0.513,0.558,20,29,0.69,9,28,37,16,10,3,13,11,26,66,0.394,5,22,0.227,21,44,0.477,0.432,7,12,0.583,12,23,35,16,8,3,14,21,Washington
23,2022-02-12,,Arizona,REG (Conf),L,68,92,21,59,0.356,3,17,0.176,18,42,0.429,0.381,23,31,0.742,14,20,34,4,2,4,11,18,36,63,0.571,8,20,0.4,28,43,0.651,0.635,12,20,0.6,11,22,33,23,9,3,9,22,Washington
24,2022-02-17,@,Southern California,REG (Conf),L,69,79,22,60,0.367,6,16,0.375,16,44,0.364,0.417,19,25,0.76,13,21,34,10,10,4,14,15,30,62,0.484,8,20,0.4,22,42,0.524,0.548,11,17,0.647,10,26,36,28,8,4,14,18,Washington
25,2022-02-19,@,UCLA,REG (Conf),L,50,76,18,52,0.346,3,17,0.176,15,35,0.429,0.375,11,15,0.733,6,24,30,5,4,1,13,15,30,63,0.476,10,22,0.455,20,41,0.488,0.556,6,11,0.545,10,24,34,18,6,4,7,15,Washington
26,2022-02-23,@,Washington State,REG (Conf),L,70,78,25,54,0.463,7,20,0.35,18,34,0.529,0.528,13,18,0.722,9,19,28,13,3,2,11,20,27,61,0.443,4,17,0.235,23,44,0.523,0.475,20,23,0.87,14,20,34,19,7,3,9,19,Washington
27,2022-02-26,,Washington State,REG (Conf),W,78,70,26,54,0.481,4,11,0.364,22,43,0.512,0.519,22,29,0.759,8,24,32,8,7,6,11,12,24,70,0.343,9,27,0.333,15,43,0.349,0.407,13,13,1.0,13,19,32,14,5,5,12,23,Washington
28,2022-02-28,,UCLA,REG (Conf),L,66,77,26,60,0.433,5,17,0.294,21,43,0.488,0.475,9,12,0.75,8,19,27,7,7,3,9,21,26,56,0.464,4,12,0.333,22,44,0.5,0.5,21,28,0.75,13,23,36,11,5,2,10,15,Washington
29,2022-03-03,,Oregon,REG (Conf),W,78,67,27,59,0.458,4,19,0.211,23,40,0.575,0.492,20,28,0.714,9,30,39,7,5,5,9,15,26,68,0.382,6,23,0.261,20,45,0.444,0.426,9,16,0.563,13,22,35,11,6,5,11,20,Washington
30,2022-03-05,,Oregon State,REG (Conf),W,78,67,32,57,0.561,7,21,0.333,25,36,0.694,0.623,7,12,0.583,9,22,31,14,8,3,15,17,23,58,0.397,6,17,0.353,17,41,0.415,0.448,15,16,0.938,8,15,23,13,6,2,13,18,Washington
31,2022-03-09,N,Utah,CTOURN,W,82,70,30,63,0.476,8,18,0.444,22,45,0.489,0.54,14,16,0.875,10,16,26,12,8,1,5,14,27,56,0.482,6,17,0.353,21,39,0.538,0.536,10,11,0.909,12,20,32,16,3,2,15,16,Washington
32,2022-03-10,N,Southern California,CTOURN,L,61,65,20,65,0.308,6,22,0.273,14,43,0.326,0.354,15,18,0.833,7,20,27,9,13,2,7,16,25,51,0.49,6,19,0.316,19,32,0.594,0.549,9,15,0.6,10,29,39,15,1,7,22,18,Washington
1,2021-11-09,,Alcorn State,REG (Non-Conf),W,85,67,25,58,0.431,11,36,0.306,14,22,0.636,0.526,24,30,0.8,17,23,40,16,5,4,14,20,23,60,0.383,4,17,0.235,19,43,0.442,0.417,17,21,0.81,8,13,21,7,5,3,11,28,Washington State
2,2021-11-12,,Seattle,REG (Non-Conf),W,79,61,26,54,0.481,8,23,0.348,18,31,0.581,0.556,19,33,0.576,12,24,36,9,4,7,12,22,19,55,0.345,8,24,0.333,11,31,0.355,0.418,15,20,0.75,11,18,29,9,4,4,12,26,Washington State
3,2021-11-15,,UC Santa Barbara,REG (Non-Conf),W,73,65,28,61,0.459,2,16,0.125,26,45,0.578,0.475,15,18,0.833,11,23,34,10,7,7,9,21,23,59,0.39,2,13,0.154,21,46,0.457,0.407,17,25,0.68,13,17,30,10,6,2,10,18,Washington State
4,2021-11-18,@,Idaho,REG (Non-Conf),W,109,61,40,66,0.606,10,22,0.455,30,44,0.682,0.682,19,23,0.826,8,29,37,18,7,4,5,20,18,59,0.305,7,24,0.292,11,35,0.314,0.364,18,22,0.818,9,17,26,11,0,3,13,19,Washington State
5,2021-11-22,,Winthrop,REG (Non-Conf),W,92,86,27,52,0.519,10,18,0.556,17,34,0.5,0.615,28,37,0.757,9,25,34,6,5,4,15,18,30,65,0.462,16,30,0.533,14,35,0.4,0.585,10,14,0.714,6,19,25,13,3,3,12,29,Washington State
6,2021-11-27,,Eastern Washington,REG (Non-Conf),L,71,76,19,61,0.311,9,31,0.29,10,30,0.333,0.385,24,28,0.857,12,21,33,5,9,7,13,22,25,54,0.463,8,22,0.364,17,32,0.531,0.537,18,24,0.75,7,28,35,10,7,1,17,24,Washington State
7,2021-12-01,@,Arizona State,REG (Conf),W,51,29,18,59,0.305,7,24,0.292,11,35,0.314,0.364,8,14,0.571,14,35,49,8,4,8,14,13,12,57,0.211,3,26,0.115,9,31,0.29,0.237,2,8,0.25,3,26,29,6,5,6,13,16,Washington State
8,2021-12-04,,Southern California,REG (Conf),L,61,63,22,58,0.379,8,20,0.4,14,38,0.368,0.448,9,11,0.818,11,19,30,8,4,5,11,17,27,54,0.5,2,12,0.167,25,42,0.595,0.519,7,13,0.538,7,21,28,11,8,4,11,16,Washington State
9,2021-12-08,,Weber State,REG (Non-Conf),W,94,60,38,66,0.576,13,22,0.591,25,44,0.568,0.674,5,8,0.625,8,32,40,19,2,4,11,19,20,56,0.357,5,23,0.217,15,33,0.455,0.402,15,19,0.789,3,19,22,6,5,4,12,13,Washington State
10,2021-12-11,N,South Dakota State,REG (Non-Conf),L,74,77,25,67,0.373,9,35,0.257,16,32,0.5,0.44,15,18,0.833,13,18,31,11,6,4,8,17,28,52,0.538,10,16,0.625,18,36,0.5,0.635,11,15,0.733,6,25,31,13,5,0,18,15,Washington State
11,2021-12-15,,New Mexico State,REG (Non-Conf),L,61,64,20,60,0.333,10,33,0.303,10,27,0.37,0.417,11,15,0.733,16,17,33,7,11,4,16,21,22,51,0.431,5,17,0.294,17,34,0.5,0.48,15,22,0.682,11,18,29,11,7,4,15,15,Washington State
12,2021-12-18,,Northern Colorado,REG (Non-Conf),W,82,56,27,63,0.429,12,33,0.364,15,30,0.5,0.524,16,18,0.889,10,30,40,14,8,2,7,19,17,53,0.321,9,32,0.281,8,21,0.381,0.406,13,17,0.765,5,24,29,9,1,2,16,17,Washington State
13,2021-12-22,,Boise State,REG (Non-Conf),L,52,58,18,59,0.305,7,24,0.292,11,35,0.314,0.364,9,15,0.6,15,22,37,5,7,2,13,24,18,50,0.36,4,16,0.25,14,34,0.412,0.4,18,21,0.857,9,25,34,4,5,6,14,17,Washington State
14,2022-01-06,@,Colorado,REG (Conf),L,78,83,28,61,0.459,7,26,0.269,21,35,0.6,0.516,15,21,0.714,6,20,26,12,8,4,11,25,29,56,0.518,6,15,0.4,23,41,0.561,0.571,19,27,0.704,7,22,29,17,8,2,16,17,Washington State
15,2022-01-08,@,Utah,REG (Conf),W,77,61,26,58,0.448,12,30,0.4,14,28,0.5,0.552,13,17,0.765,10,27,37,16,5,2,13,22,18,51,0.353,5,22,0.227,13,29,0.448,0.402,20,24,0.833,9,21,30,8,4,1,13,17,Washington State
16,2022-01-13,,Stanford,REG (Conf),L,57,62,23,57,0.404,7,26,0.269,16,31,0.516,0.465,4,10,0.4,9,20,29,10,8,3,15,16,23,49,0.469,6,19,0.316,17,30,0.567,0.531,10,17,0.588,5,27,32,13,10,3,15,17,Washington State
17,2022-01-15,,California,REG (Conf),W,65,57,22,56,0.393,6,22,0.273,16,34,0.471,0.446,15,21,0.714,13,24,37,11,3,4,5,13,21,53,0.396,5,20,0.25,16,33,0.485,0.443,10,14,0.714,8,20,28,7,2,2,6,17,Washington State
18,2022-01-26,,Utah,REG (Conf),W,71,54,24,65,0.369,8,31,0.258,16,34,0.471,0.431,15,16,0.938,17,21,38,8,10,4,7,14,18,46,0.391,7,20,0.35,11,26,0.423,0.467,11,14,0.786,4,21,25,13,3,3,19,20,Washington State
19,2022-01-30,,Colorado,REG (Conf),W,70,43,26,53,0.491,12,28,0.429,14,25,0.56,0.604,6,9,0.667,13,25,38,12,8,5,16,13,16,56,0.286,6,18,0.333,10,38,0.263,0.339,5,7,0.714,14,16,30,8,6,1,15,11,Washington State
20,2022-02-03,@,Stanford,REG (Conf),W,66,60,24,49,0.49,10,23,0.435,14,26,0.538,0.592,8,16,0.5,5,20,25,12,7,4,11,18,23,59,0.39,7,31,0.226,16,28,0.571,0.449,7,10,0.7,14,18,32,13,4,0,13,17,Washington State
21,2022-02-05,@,California,REG (Conf),W,68,64,22,55,0.4,10,21,0.476,12,34,0.353,0.491,14,17,0.824,5,21,26,9,7,5,9,9,26,61,0.426,7,21,0.333,19,40,0.475,0.484,5,5,1.0,4,26,30,16,4,5,12,15,Washington State
22,2022-02-10,,Arizona,REG (Conf),L,60,72,25,73,0.342,8,32,0.25,17,41,0.415,0.397,2,3,0.667,9,18,27,10,10,3,6,12,28,57,0.491,8,19,0.421,20,38,0.526,0.561,8,11,0.727,10,34,44,17,4,5,18,10,Washington State
23,2022-02-12,,Arizona State,REG (Conf),L,55,58,18,59,0.305,10,33,0.303,8,26,0.308,0.39,9,10,0.9,14,15,29,9,8,3,13,15,24,49,0.49,6,16,0.375,18,33,0.545,0.551,4,6,0.667,5,27,32,13,5,3,18,16,Washington State
24,2022-02-14,@,Oregon,REG (Conf),L,59,62,22,73,0.301,8,33,0.242,14,40,0.35,0.356,7,11,0.636,18,25,43,9,5,3,8,15,25,60,0.417,5,19,0.263,20,41,0.488,0.458,7,14,0.5,9,29,38,13,5,6,12,17,Washington State
25,2022-02-17,@,UCLA,REG (Conf),L,56,76,15,53,0.283,7,30,0.233,8,23,0.348,0.349,19,26,0.731,3,19,22,8,5,3,8,14,28,54,0.519,10,20,0.5,18,34,0.529,0.611,10,16,0.625,9,29,38,18,6,3,14,19,Washington State
26,2022-02-20,@,Southern California,REG (Conf),L,60,62,20,63,0.317,15,31,0.484,5,32,0.156,0.437,5,10,0.5,11,24,35,11,6,5,11,17,18,45,0.4,7,13,0.538,11,32,0.344,0.478,19,25,0.76,5,23,28,8,6,3,13,14,Washington State
27,2022-02-23,,Washington,REG (Conf),W,78,70,27,61,0.443,4,17,0.235,23,44,0.523,0.475,20,23,0.87,14,20,34,19,7,3,9,19,25,54,0.463,7,20,0.35,18,34,0.529,0.528,13,18,0.722,9,19,28,13,3,2,11,20,Washington State
28,2022-02-26,@,Washington,REG (Conf),L,70,78,24,70,0.343,9,27,0.333,15,43,0.349,0.407,13,13,1.0,13,19,32,14,5,5,12,23,26,54,0.481,4,11,0.364,22,43,0.512,0.519,22,29,0.759,8,24,32,8,7,6,11,12,Washington State
29,2022-02-28,@,Oregon State,REG (Conf),W,103,97,38,65,0.585,11,26,0.423,27,39,0.692,0.669,16,26,0.615,11,16,27,17,9,5,8,18,35,62,0.565,8,22,0.364,27,40,0.675,0.629,19,20,0.95,8,16,24,17,2,1,12,21,Washington State
30,2022-03-03,,Oregon State,REG (Conf),W,71,67,24,62,0.387,9,23,0.391,15,39,0.385,0.46,14,19,0.737,13,23,36,11,8,9,6,16,24,58,0.414,9,20,0.45,15,38,0.395,0.491,10,14,0.714,9,24,33,10,4,4,11,17,Washington State
31,2022-03-05,,Oregon,REG (Conf),W,94,74,32,64,0.5,16,34,0.471,16,30,0.533,0.625,14,19,0.737,9,21,30,21,4,3,11,18,26,54,0.481,4,12,0.333,22,42,0.524,0.519,18,23,0.783,5,21,26,10,8,4,13,16,Washington State
32,2022-03-09,N,California,CTOURN,W,66,59,20,55,0.364,6,21,0.286,14,34,0.412,0.418,20,23,0.87,9,25,34,7,6,6,12,19,20,64,0.313,3,19,0.158,17,45,0.378,0.336,16,22,0.727,17,25,42,8,8,1,13,23,Washington State
33,2022-03-10,N,UCLA,CTOURN,L,65,75,22,53,0.415,8,29,0.276,14,24,0.583,0.491,13,16,0.813,4,20,24,8,2,6,9,13,29,61,0.475,6,16,0.375,23,45,0.511,0.525,11,11,1.0,11,24,35,15,5,2,12,20,Washington State
34,2022-03-15,,Santa Clara,NIT,W,63,50,22,64,0.344,10,29,0.345,12,35,0.343,0.422,9,13,0.692,7,34,41,12,6,10,8,15,18,60,0.3,3,23,0.13,15,37,0.405,0.325,11,15,0.733,8,32,40,13,3,6,12,16,Washington State
35,2022-03-20,@,SMU,NIT,W,75,63,23,65,0.354,6,24,0.25,17,41,0.415,0.4,23,26,0.885,16,27,43,12,6,3,8,12,22,58,0.379,4,20,0.2,18,38,0.474,0.414,15,16,0.938,6,23,29,8,4,2,11,19,Washington State
36,2022-03-23,@,Brigham Young,NIT,W,77,58,29,66,0.439,9,27,0.333,20,39,0.513,0.508,10,15,0.667,11,22,33,11,11,4,6,19,23,56,0.411,3,20,0.15,20,36,0.556,0.438,9,15,0.6,8,26,34,12,3,3,13,17,Washington State
37,2022-03-29,N,Texas A&M,NIT,L,56,72,19,55,0.345,7,29,0.241,12,26,0.462,0.409,11,20,0.55,10,26,36,11,4,1,17,16,32,66,0.485,2,14,0.143,30,52,0.577,0.5,6,13,0.462,8,26,34,15,5,3,7,19,Washington State
1,2021-11-09,,,REG (Non-Conf),W,100,60,38,63,0.603,5,12,0.417,33,51,0.647,0.643,19,31,0.613,10,34,44,11,14,3,17,10,25,68,0.368,7,33,0.212,18,35,0.514,0.419,3,5,0.6,9,22,31,15,9,1,23,24,Weber State
2,2021-11-15,@,Duquesne,REG (Non-Conf),W,63,59,19,44,0.432,6,16,0.375,13,28,0.464,0.5,19,28,0.679,2,24,26,10,9,7,16,17,21,59,0.356,6,22,0.273,15,37,0.405,0.407,11,18,0.611,12,23,35,9,9,3,19,25,Weber State
3,2021-11-18,N,Massachusetts,REG (Non-Conf),W,88,73,34,58,0.586,11,21,0.524,23,37,0.622,0.681,9,12,0.75,8,24,32,20,5,2,11,14,28,62,0.452,13,37,0.351,15,25,0.6,0.556,4,8,0.5,10,17,27,16,6,2,11,17,Weber State
4,2021-11-19,N,Ball State,REG (Non-Conf),W,85,74,29,56,0.518,7,22,0.318,22,34,0.647,0.58,20,26,0.769,4,30,34,11,6,1,11,18,25,60,0.417,9,26,0.346,16,34,0.471,0.492,15,17,0.882,5,25,30,14,5,1,15,28,Weber State
5,2021-11-21,N,Green Bay,REG (Non-Conf),W,68,58,27,55,0.491,7,23,0.304,20,32,0.625,0.555,7,11,0.636,4,25,29,8,8,1,10,13,23,60,0.383,5,21,0.238,18,39,0.462,0.425,7,10,0.7,14,23,37,11,2,2,14,13,Weber State
6,2021-11-27,@,Dixie State,REG (Non-Conf),W,87,70,34,60,0.567,9,20,0.45,25,40,0.625,0.642,10,13,0.769,4,25,29,13,9,4,12,11,30,64,0.469,7,21,0.333,23,43,0.535,0.523,3,6,0.5,8,22,30,17,7,1,18,14,Weber State
7,2021-12-02,,Northern Arizona,REG (Conf),W,67,44,20,58,0.345,4,26,0.154,16,32,0.5,0.379,23,29,0.793,8,23,31,8,16,3,10,15,16,48,0.333,4,15,0.267,12,33,0.364,0.375,8,15,0.533,9,34,43,9,4,1,28,22,Weber State
8,2021-12-04,,Portland State,REG (Conf),W,80,69,27,65,0.415,9,25,0.36,18,40,0.45,0.485,17,21,0.81,14,27,41,13,8,1,11,14,24,63,0.381,7,23,0.304,17,40,0.425,0.437,14,17,0.824,11,26,37,9,6,4,14,17,Weber State
9,2021-12-08,@,Washington State,REG (Non-Conf),L,60,94,20,56,0.357,5,23,0.217,15,33,0.455,0.402,15,19,0.789,3,19,22,6,5,4,12,13,38,66,0.576,13,22,0.591,25,44,0.568,0.674,5,8,0.625,8,32,40,19,2,4,11,19,Weber State
10,2021-12-11,,,REG (Non-Conf),W,82,36,34,64,0.531,2,22,0.091,32,42,0.762,0.547,12,15,0.8,10,37,47,14,11,2,8,8,15,60,0.25,6,28,0.214,9,32,0.281,0.3,0,2,0.0,5,20,25,7,5,2,14,11,Weber State
11,2021-12-15,,Utah State,REG (Non-Conf),L,80,95,28,62,0.452,9,25,0.36,19,37,0.514,0.524,15,22,0.682,7,22,29,9,4,2,9,12,36,69,0.522,15,30,0.5,21,39,0.538,0.63,8,8,1.0,10,30,40,23,5,0,11,22,Weber State
12,2021-12-18,,Brigham Young,REG (Non-Conf),L,71,89,23,56,0.411,8,29,0.276,15,27,0.556,0.482,17,23,0.739,5,22,27,10,6,3,13,14,33,67,0.493,16,26,0.615,17,41,0.415,0.612,7,8,0.875,9,29,38,19,8,0,14,19,Weber State
13,2021-12-23,,Fresno State,REG (Non-Conf),L,43,69,12,48,0.25,3,19,0.158,9,29,0.31,0.281,16,20,0.8,7,22,29,5,5,2,10,11,25,58,0.431,11,23,0.478,14,35,0.4,0.526,8,9,0.889,8,30,38,14,5,4,7,19,Weber State
14,2021-12-30,@,Montana State,REG (Conf),W,85,75,22,44,0.5,12,20,0.6,10,24,0.417,0.636,29,38,0.763,5,19,24,12,7,2,17,26,21,56,0.375,3,20,0.15,18,36,0.5,0.402,30,38,0.789,14,17,31,11,4,2,14,26,Weber State
15,2022-01-01,@,Montana,REG (Conf),L,72,74,28,61,0.459,5,17,0.294,23,44,0.523,0.5,11,15,0.733,9,21,30,6,6,2,10,12,28,54,0.519,10,19,0.526,18,35,0.514,0.611,8,8,1.0,5,21,26,16,2,3,15,12,Weber State
16,2022-01-13,,Idaho,REG (Conf),W,84,74,29,62,0.468,6,22,0.273,23,40,0.575,0.516,20,28,0.714,7,26,33,9,10,2,9,16,25,57,0.439,10,23,0.435,15,34,0.441,0.526,14,17,0.824,6,28,34,16,3,0,19,25,Weber State
17,2022-01-17,@,Idaho State,REG (Conf),W,78,61,26,54,0.481,9,26,0.346,17,28,0.607,0.565,17,24,0.708,5,30,35,10,9,6,16,21,21,61,0.344,5,22,0.227,16,39,0.41,0.385,14,26,0.538,10,25,35,7,9,2,14,22,Weber State
18,2022-01-20,,Idaho State,REG (Conf),W,95,63,36,65,0.554,7,26,0.269,29,39,0.744,0.608,16,23,0.696,9,30,39,17,9,3,7,14,26,64,0.406,7,27,0.259,19,37,0.514,0.461,4,8,0.5,10,23,33,11,4,0,15,19,Weber State
19,2022-01-24,@,Southern Utah,REG (Conf),W,92,84,29,56,0.518,13,30,0.433,16,26,0.615,0.634,21,30,0.7,5,20,25,14,6,0,13,22,25,53,0.472,7,20,0.35,18,33,0.545,0.538,27,31,0.871,7,21,28,9,9,3,17,23,Weber State
20,2022-01-27,@,Northern Colorado,REG (Conf),W,85,76,31,62,0.5,11,23,0.478,20,39,0.513,0.589,12,18,0.667,3,25,28,14,13,1,7,19,22,51,0.431,13,30,0.433,9,21,0.429,0.559,19,22,0.864,5,27,32,16,5,1,20,18,Weber State
21,2022-01-29,@,Sacramento State,REG (Conf),W,79,59,28,48,0.583,12,22,0.545,16,26,0.615,0.708,11,14,0.786,4,28,32,15,2,6,9,14,23,52,0.442,8,16,0.5,15,36,0.417,0.519,5,12,0.417,3,19,22,17,5,1,3,14,Weber State
22,2022-01-31,,Eastern Washington,REG (Conf),W,90,84,29,54,0.537,6,18,0.333,23,36,0.639,0.593,26,29,0.897,1,29,30,11,10,2,11,16,34,66,0.515,10,27,0.37,24,39,0.615,0.591,6,9,0.667,4,24,28,20,6,0,14,24,Weber State
23,2022-02-03,,Montana,REG (Conf),W,80,75,23,53,0.434,8,24,0.333,15,29,0.517,0.509,26,29,0.897,7,22,29,12,4,2,8,18,25,52,0.481,7,17,0.412,18,35,0.514,0.548,18,24,0.75,5,25,30,12,4,0,11,24,Weber State
24,2022-02-05,,Montana State,REG (Conf),L,57,78,20,55,0.364,6,20,0.3,14,35,0.4,0.418,11,17,0.647,6,18,24,5,7,1,10,14,31,57,0.544,11,21,0.524,20,36,0.556,0.64,5,8,0.625,7,31,38,13,6,4,13,15,Weber State
25,2022-02-10,@,Eastern Washington,REG (Conf),L,67,75,26,59,0.441,9,24,0.375,17,35,0.486,0.517,6,9,0.667,7,24,31,11,7,4,16,16,27,61,0.443,8,24,0.333,19,37,0.514,0.508,13,16,0.813,8,25,33,14,6,3,14,17,Weber State
26,2022-02-12,@,Idaho,REG (Conf),L,79,83,29,62,0.468,4,19,0.211,25,43,0.581,0.5,17,25,0.68,4,18,22,7,9,0,5,15,31,53,0.585,8,20,0.4,23,33,0.697,0.66,13,16,0.813,5,31,36,15,1,2,16,20,Weber State
27,2022-02-17,,Sacramento State,REG (Conf),W,65,50,25,44,0.568,6,15,0.4,19,29,0.655,0.636,9,11,0.818,7,25,32,12,9,1,18,12,18,53,0.34,7,22,0.318,11,31,0.355,0.406,7,9,0.778,10,12,22,7,5,0,12,13,Weber State
28,2022-02-19,,Northern Colorado,REG (Conf),L,79,83,29,66,0.439,7,23,0.304,22,43,0.512,0.492,14,20,0.7,4,32,36,17,6,3,13,22,30,67,0.448,9,21,0.429,21,46,0.457,0.515,14,22,0.636,5,33,38,11,7,2,9,19,Weber State
29,2022-02-24,@,Portland State,REG (Conf),L,75,81,25,57,0.439,5,16,0.313,20,41,0.488,0.482,20,22,0.909,8,27,35,11,5,3,13,13,31,65,0.477,11,27,0.407,20,38,0.526,0.562,8,10,0.8,6,25,31,20,8,3,10,16,Weber State
30,2022-02-26,@,Northern Arizona,REG (Conf),W,73,49,25,45,0.556,9,18,0.5,16,27,0.593,0.656,14,18,0.778,3,23,26,9,7,1,9,12,19,49,0.388,7,20,0.35,12,29,0.414,0.459,4,12,0.333,4,19,23,9,7,1,12,16,Weber State
31,2022-03-05,,Southern Utah,REG (Conf),L,70,80,25,55,0.455,7,22,0.318,18,33,0.545,0.518,13,14,0.929,3,24,27,8,7,5,14,18,28,57,0.491,9,22,0.409,19,35,0.543,0.57,15,22,0.682,7,25,32,12,8,1,12,17,Weber State
32,2022-03-10,N,Montana,CTOURN,W,68,56,25,46,0.543,3,11,0.273,22,35,0.629,0.576,15,22,0.682,7,19,26,6,7,1,11,21,16,39,0.41,4,14,0.286,12,25,0.48,0.462,20,27,0.741,3,18,21,7,0,1,16,24,Weber State
33,2022-03-11,N,Montana State,CTOURN,L,66,69,23,54,0.426,6,17,0.353,17,37,0.459,0.481,14,20,0.7,8,17,25,7,7,3,12,16,24,48,0.5,5,17,0.294,19,31,0.613,0.552,16,20,0.8,4,23,27,5,4,4,15,17,Weber State
1,2021-11-09,,Oakland,REG (Non-Conf),W,60,53,23,58,0.397,4,21,0.19,19,37,0.514,0.431,10,18,0.556,10,22,32,15,11,7,14,13,22,62,0.355,3,23,0.13,19,39,0.487,0.379,6,9,0.667,18,23,41,7,9,1,24,22,West Virginia
2,2021-11-12,,Pittsburgh,REG (Non-Conf),W,74,59,30,59,0.508,9,22,0.409,21,37,0.568,0.585,5,11,0.455,7,11,18,15,17,11,11,17,23,40,0.575,3,6,0.5,20,34,0.588,0.613,10,17,0.588,8,23,31,15,7,4,31,17,West Virginia
3,2021-11-18,N,Elon,REG (Non-Conf),W,87,68,30,58,0.517,6,16,0.375,24,42,0.571,0.569,21,28,0.75,8,30,38,11,9,7,10,22,20,55,0.364,10,27,0.37,10,28,0.357,0.455,18,22,0.818,8,23,31,13,6,1,15,22,West Virginia
4,2021-11-19,N,Marquette,REG (Non-Conf),L,71,82,27,64,0.422,7,19,0.368,20,45,0.444,0.477,10,15,0.667,7,21,28,14,6,3,8,14,30,57,0.526,12,26,0.462,18,31,0.581,0.632,10,11,0.909,6,28,34,20,4,6,13,19,West Virginia
