G,Date,Location,Opp,W/L,Tm Score,Opp Score,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF, ,Opp FG,Opp FGA,Opp FG%,Opp 3P,Opp 3PA,Opp 3P%,Opp FT,Opp FTA,Opp FT%,Opp ORB,Opp TRB,Opp AST,Opp STL,Opp BLK,Opp TOV,Opp PF,Tm
3,2022-11-14,,Huston-Tillotson,W,98,69,37,68,0.544,7,22,0.318,17,29,0.586,14,46,19,8,3,12,17,,21,59,0.356,12,35,0.343,15,25,0.6,8,27,12,7,2,16,21,Lamar
4,2022-11-18,N,Lindenwood,W,73,71,28,64,0.438,5,20,0.25,12,14,0.857,11,32,21,10,6,12,12,,25,61,0.41,7,29,0.241,14,16,0.875,12,35,12,5,6,14,14,Lamar
5,2022-11-19,N,Western Carolina,L (1 OT),91,98,39,63,0.619,1,13,0.077,12,15,0.8,6,26,16,7,5,14,18,,33,61,0.541,16,36,0.444,16,23,0.696,11,28,24,4,1,14,14,Lamar
6,2022-11-20,@,McNeese State,L,57,66,24,61,0.393,4,24,0.167,5,7,0.714,12,33,15,4,2,14,14,,22,53,0.415,12,35,0.343,10,16,0.625,9,34,16,9,3,13,18,Lamar
7,2022-11-27,@,SMU,L,50,75,18,53,0.34,6,20,0.3,8,15,0.533,8,32,14,4,3,13,13,,28,61,0.459,7,29,0.241,12,16,0.75,8,35,20,9,8,10,13,Lamar
8,2022-12-01,,Texas State,L,55,65,20,54,0.37,6,20,0.3,9,12,0.75,6,25,14,8,5,11,14,,26,54,0.481,5,12,0.417,8,16,0.5,7,32,18,7,7,9,10,Lamar
9,2022-12-05,,Our Lady of the Lake,W,91,56,33,76,0.434,13,34,0.382,12,16,0.75,17,35,24,15,3,11,10,,21,53,0.396,7,21,0.333,7,13,0.538,11,36,14,6,0,26,15,Lamar
10,2022-12-10,@,Southern Miss,L,59,95,24,62,0.387,6,19,0.316,5,8,0.625,12,34,12,4,1,25,15,,35,69,0.507,12,29,0.414,13,18,0.722,13,31,22,21,3,9,15,Lamar
11,2022-12-13,,Southern Miss,L,65,91,26,61,0.426,7,22,0.318,6,15,0.4,8,33,16,6,4,13,15,,32,69,0.464,14,42,0.333,13,22,0.591,12,42,20,6,2,10,14,Lamar
12,2022-12-17,@,Louisiana-Monroe,L,59,83,25,66,0.379,3,18,0.167,6,9,0.667,14,33,14,10,2,14,13,,32,58,0.552,10,23,0.435,9,15,0.6,7,32,27,8,6,13,9,Lamar
13,2022-12-20,,Pacific,L,65,74,23,58,0.397,2,13,0.154,17,29,0.586,16,38,8,11,1,13,15,,28,57,0.491,11,29,0.379,7,11,0.636,10,36,20,3,6,17,24,Lamar
14,2022-12-31,,McNeese State,L,62,81,18,44,0.409,5,17,0.294,21,28,0.75,6,26,13,5,0,14,8,,32,63,0.508,13,32,0.406,4,9,0.444,11,36,16,11,0,12,21,Lamar
15,2023-01-05,@,New Orleans,L,55,81,22,64,0.344,5,15,0.333,6,12,0.5,10,31,11,5,2,11,18,,27,57,0.474,8,27,0.296,19,23,0.826,9,38,18,5,3,9,16,Lamar
16,2023-01-07,@,Southeastern Louisiana,L (1 OT),84,89,32,62,0.516,12,24,0.5,8,11,0.727,9,34,17,4,3,19,24,,28,68,0.412,10,29,0.345,23,33,0.697,17,37,16,10,2,11,13,Lamar
17,2023-01-12,,Nicholls State,W,69,66,19,47,0.404,3,5,0.6,28,34,0.824,11,42,10,1,5,15,22,,21,67,0.313,7,33,0.212,17,28,0.607,15,32,11,9,5,4,25,Lamar
18,2023-01-14,@,East Texas A&M,L,66,81,20,50,0.4,3,14,0.214,23,30,0.767,12,37,5,5,1,15,20,,28,58,0.483,13,27,0.481,12,23,0.522,10,27,23,5,4,5,17,Lamar
19,2023-01-19,,Texas A&M-Corpus Christi,W,68,66,22,46,0.478,4,13,0.308,20,34,0.588,10,38,11,8,5,17,19,,27,65,0.415,4,16,0.25,8,14,0.571,13,35,15,10,1,14,24,Lamar
20,2023-01-21,,Incarnate Word,L,64,70,23,52,0.442,5,12,0.417,13,18,0.722,11,40,8,3,7,21,18,,26,63,0.413,5,16,0.313,13,20,0.65,11,28,15,18,6,7,15,Lamar
21,2023-01-26,,East Texas A&M,L,57,62,21,47,0.447,4,16,0.25,11,18,0.611,8,23,10,6,1,10,12,,20,42,0.476,10,27,0.37,12,15,0.8,5,22,11,7,4,12,16,Lamar
22,2023-01-28,@,Northwestern State,L,65,80,24,54,0.444,3,11,0.273,14,20,0.7,11,25,9,7,3,15,13,,33,57,0.579,9,20,0.45,5,10,0.5,4,23,18,9,1,10,17,Lamar
23,2023-02-02,@,McNeese State,W,70,63,21,53,0.396,7,17,0.412,21,22,0.955,11,41,9,9,5,15,16,,22,63,0.349,7,35,0.2,12,19,0.632,14,34,14,7,5,12,22,Lamar
24,2023-02-04,,Northwestern State,L,68,72,25,58,0.431,9,20,0.45,9,12,0.75,7,28,16,2,4,13,14,,24,50,0.48,12,26,0.462,12,15,0.8,4,26,18,4,2,11,15,Lamar
25,2023-02-09,@,Incarnate Word,W,68,59,25,57,0.439,9,17,0.529,9,15,0.6,13,40,12,4,3,9,20,,20,57,0.351,5,20,0.25,14,22,0.636,12,34,9,4,6,10,16,Lamar
26,2023-02-11,@,Texas A&M-Corpus Christi,L,52,61,18,50,0.36,10,29,0.345,6,9,0.667,5,25,14,7,2,17,17,,23,50,0.46,4,16,0.25,11,14,0.786,8,34,18,12,3,16,14,Lamar
27,2023-02-16,,Houston Christian,W,91,75,34,52,0.654,6,14,0.429,17,25,0.68,6,32,21,5,3,7,21,,22,49,0.449,12,25,0.48,19,28,0.679,6,23,18,5,1,10,21,Lamar
28,2023-02-18,@,Houston Christian,L,74,93,27,66,0.409,3,10,0.3,17,23,0.739,10,30,10,10,3,10,23,,34,63,0.54,8,22,0.364,17,27,0.63,11,42,19,7,10,13,19,Lamar
29,2023-02-23,,Southeastern Louisiana,L,60,83,22,54,0.407,6,19,0.316,10,14,0.714,4,25,12,6,2,10,11,,33,60,0.55,10,21,0.476,7,10,0.7,6,36,25,7,0,7,16,Lamar
30,2023-02-25,,New Orleans,L,79,84,25,52,0.481,8,20,0.4,21,24,0.875,12,28,10,6,5,20,19,,28,60,0.467,4,21,0.19,24,29,0.828,14,26,13,14,2,11,19,Lamar
31,2023-03-01,@,Nicholls State,L,60,64,20,55,0.364,7,21,0.333,13,14,0.929,8,31,14,5,7,16,10,,24,71,0.338,8,26,0.308,8,10,0.8,16,35,15,11,8,9,13,Lamar
1,2022-11-07,,Champion Christian,W,110,54,47,83,0.566,11,31,0.355,5,13,0.385,21,48,25,14,3,11,15,,21,59,0.356,6,31,0.194,6,11,0.545,9,28,13,10,3,25,13,McNeese State
2,2022-11-11,@,Tulane,L,58,75,24,64,0.375,7,23,0.304,3,6,0.5,7,30,8,9,3,16,21,,25,53,0.472,7,19,0.368,18,24,0.75,5,35,19,9,3,15,12,McNeese State
3,2022-11-18,,Western Carolina,L,69,88,25,58,0.431,5,14,0.357,14,23,0.609,12,29,9,7,2,11,26,,27,50,0.54,15,30,0.5,19,31,0.613,9,35,21,6,3,12,23,McNeese State
4,2022-11-19,,Lindenwood,L,60,78,19,55,0.345,8,28,0.286,14,19,0.737,10,35,5,7,1,18,17,,29,57,0.509,10,20,0.5,10,15,0.667,5,29,17,9,2,8,14,McNeese State
5,2022-11-20,,Lamar,W,66,57,22,53,0.415,12,35,0.343,10,16,0.625,9,34,16,9,3,13,18,,24,61,0.393,4,24,0.167,5,7,0.714,12,33,15,4,2,14,14,McNeese State
6,2022-11-23,@,Baylor,L,60,89,20,52,0.385,9,21,0.429,11,16,0.688,11,30,13,9,2,20,19,,34,60,0.567,12,30,0.4,9,17,0.529,10,31,30,11,2,11,17,McNeese State
7,2022-11-28,@,UT-Martin,L,83,86,32,63,0.508,11,26,0.423,8,27,0.296,14,38,15,8,3,9,22,,27,58,0.466,13,29,0.448,19,29,0.655,9,35,17,4,2,8,18,McNeese State
8,2022-11-30,@,Tennessee,L,40,76,16,56,0.286,2,17,0.118,6,11,0.545,16,34,4,8,4,20,29,,23,54,0.426,11,29,0.379,19,34,0.559,16,38,21,10,8,11,12,McNeese State
9,2022-12-09,@,Northern Iowa,W,52,49,20,48,0.417,8,27,0.296,4,8,0.5,7,28,9,10,0,21,19,,16,55,0.291,7,33,0.212,10,17,0.588,14,34,8,7,1,16,12,McNeese State
10,2022-12-11,@,Iowa State,L,40,77,14,38,0.368,7,21,0.333,5,11,0.455,6,27,8,9,0,28,21,,30,55,0.545,10,18,0.556,7,12,0.583,8,26,21,9,2,14,14,McNeese State
11,2022-12-15,,Louisiana,L,70,78,27,66,0.409,7,25,0.28,9,12,0.75,13,29,7,5,1,9,19,,28,49,0.571,10,20,0.5,12,18,0.667,6,31,20,5,4,15,15,McNeese State
12,2022-12-18,@,Southern Miss,L,67,86,23,60,0.383,8,24,0.333,13,18,0.722,9,34,10,9,1,14,19,,30,66,0.455,14,32,0.438,12,17,0.706,11,41,22,5,5,13,14,McNeese State
13,2022-12-21,@,Houston,L,44,83,18,49,0.367,6,24,0.25,2,5,0.4,4,18,10,9,1,15,12,,32,61,0.525,14,33,0.424,5,10,0.5,16,43,23,8,2,12,4,McNeese State
14,2022-12-31,@,Lamar,W,81,62,32,63,0.508,13,32,0.406,4,9,0.444,11,36,16,11,0,12,21,,18,44,0.409,5,17,0.294,21,28,0.75,6,26,13,5,0,14,8,McNeese State
15,2023-01-05,,Northwestern State,W,92,77,32,59,0.542,15,33,0.455,13,13,1.0,9,27,17,8,2,14,21,,26,52,0.5,9,23,0.391,16,22,0.727,10,25,17,9,1,15,14,McNeese State
16,2023-01-07,,East Texas A&M,L (1 OT),80,82,32,70,0.457,10,29,0.345,6,6,1.0,13,34,17,10,0,10,19,,27,57,0.474,13,29,0.448,15,21,0.714,11,32,19,8,1,13,13,McNeese State
17,2023-01-12,@,Northwestern State,L,75,89,24,55,0.436,5,19,0.263,22,31,0.71,7,17,6,14,3,16,22,,28,55,0.509,13,24,0.542,20,25,0.8,15,41,19,5,3,24,22,McNeese State
18,2023-01-14,,Houston Christian,L,81,90,31,65,0.477,12,30,0.4,7,10,0.7,11,29,17,7,2,10,24,,28,50,0.56,10,22,0.455,24,27,0.889,4,28,19,4,0,13,16,McNeese State
19,2023-01-19,@,Nicholls State,L,64,73,23,56,0.411,7,24,0.292,11,16,0.688,10,33,7,1,3,13,18,,29,64,0.453,11,27,0.407,4,13,0.308,12,33,14,4,1,5,14,McNeese State
20,2023-01-21,,Nicholls State,L,68,71,24,50,0.48,8,18,0.444,12,16,0.75,3,19,13,9,2,10,13,,27,51,0.529,9,16,0.563,8,10,0.8,7,27,14,5,5,15,14,McNeese State
21,2023-01-26,@,Incarnate Word,L,65,70,26,64,0.406,6,25,0.24,7,11,0.636,13,33,8,7,3,11,20,,24,49,0.49,4,12,0.333,18,23,0.783,5,30,12,5,5,14,12,McNeese State
22,2023-01-28,@,Texas A&M-Corpus Christi,L,72,83,29,59,0.492,9,24,0.375,5,10,0.5,11,30,14,6,0,17,21,,25,51,0.49,11,19,0.579,22,26,0.846,8,28,21,10,2,13,13,McNeese State
23,2023-02-02,,Lamar,L,63,70,22,63,0.349,7,35,0.2,12,19,0.632,14,34,14,7,5,12,22,,21,53,0.396,7,17,0.412,21,22,0.955,11,41,9,9,5,15,16,McNeese State
24,2023-02-04,@,East Texas A&M,L,58,60,18,56,0.321,5,20,0.25,17,27,0.63,10,35,9,5,3,7,18,,22,56,0.393,4,19,0.211,12,13,0.923,7,33,12,3,2,9,18,McNeese State
25,2023-02-09,,Southeastern Louisiana,W,69,66,24,56,0.429,8,22,0.364,13,20,0.65,10,42,10,0,2,15,11,,28,60,0.467,5,15,0.333,5,13,0.385,2,23,14,10,3,6,15,McNeese State
26,2023-02-11,@,New Orleans,W,79,78,25,52,0.481,9,21,0.429,20,24,0.833,8,23,10,10,0,13,22,,30,53,0.566,6,14,0.429,12,17,0.706,9,28,21,7,2,16,22,McNeese State
27,2023-02-16,,Incarnate Word,W (1 OT),78,76,25,50,0.5,2,11,0.182,26,31,0.839,7,31,7,9,3,16,23,,26,57,0.456,4,13,0.308,20,27,0.741,8,25,13,11,3,15,23,McNeese State
28,2023-02-18,,Texas A&M-Corpus Christi,L,54,77,19,61,0.311,5,29,0.172,11,15,0.733,12,33,13,7,1,13,18,,25,55,0.455,6,15,0.4,21,22,0.955,9,37,15,10,1,14,16,McNeese State
29,2023-02-23,@,Houston Christian,L,80,85,32,67,0.478,8,21,0.381,8,14,0.571,9,32,15,1,0,8,21,,31,65,0.477,7,23,0.304,16,23,0.696,11,38,20,4,2,8,14,McNeese State
30,2023-02-25,@,Southeastern Louisiana,L (1 OT),75,78,27,66,0.409,9,22,0.409,12,15,0.8,12,38,12,2,1,11,18,,30,71,0.423,4,17,0.235,14,19,0.737,15,39,11,4,2,7,16,McNeese State
31,2023-03-01,,New Orleans,W,80,73,29,65,0.446,5,22,0.227,17,26,0.654,17,41,8,8,1,13,17,,26,56,0.464,10,20,0.5,11,13,0.846,3,22,11,5,1,14,21,McNeese State
32,2023-03-05,,East Texas A&M,W,79,78,30,59,0.508,4,9,0.444,15,23,0.652,10,35,14,3,0,8,14,,27,60,0.45,9,23,0.391,15,20,0.75,8,27,16,5,3,7,17,McNeese State
33,2023-03-06,,Nicholls State,W,77,71,27,50,0.54,6,15,0.4,17,26,0.654,14,38,12,6,4,19,17,,28,54,0.519,5,21,0.238,10,17,0.588,6,18,9,11,1,13,22,McNeese State
34,2023-03-07,,Texas A&M-Corpus Christi,L,63,80,20,60,0.333,4,16,0.25,19,24,0.792,19,39,7,2,2,15,18,,30,69,0.435,5,13,0.385,15,17,0.882,16,35,16,7,3,6,22,McNeese State
1,2022-11-07,@,Butler,L,53,89,21,51,0.412,6,16,0.375,5,8,0.625,6,25,12,7,2,30,19,,36,64,0.563,4,24,0.167,13,21,0.619,8,31,17,13,4,15,11,New Orleans
2,2022-11-12,,St. Francis (IL),W,65,63,22,62,0.355,6,18,0.333,15,26,0.577,12,26,15,14,2,16,13,,25,49,0.51,10,24,0.417,3,4,0.75,8,38,17,9,8,30,21,New Orleans
3,2022-11-17,@,LSU,L,62,91,23,50,0.46,7,17,0.412,9,20,0.45,6,25,12,3,1,23,21,,30,58,0.517,12,28,0.429,19,26,0.731,10,33,14,17,3,14,23,New Orleans
4,2022-11-23,,The Citadel,L,65,72,20,60,0.333,5,20,0.25,20,25,0.8,7,31,12,12,1,15,20,,23,57,0.404,7,24,0.292,19,23,0.826,8,38,16,6,1,18,22,New Orleans
5,2022-11-24,,IU Indianapolis,W,87,84,31,58,0.534,9,20,0.45,16,22,0.727,10,26,23,8,1,15,16,,35,56,0.625,5,12,0.417,9,15,0.6,7,25,11,5,1,16,16,New Orleans
6,2022-11-25,,Denver,L,76,77,30,60,0.5,6,15,0.4,10,13,0.769,11,29,20,6,3,18,21,,26,49,0.531,5,14,0.357,20,29,0.69,6,26,12,8,2,18,17,New Orleans
7,2022-12-03,,Louisiana,L,77,78,30,55,0.545,4,13,0.308,13,19,0.684,6,25,19,4,2,16,22,,24,58,0.414,5,15,0.333,25,35,0.714,15,35,15,9,3,12,19,New Orleans
8,2022-12-10,@,Portland,L,61,100,23,66,0.348,5,16,0.313,10,13,0.769,10,36,11,7,1,22,24,,33,60,0.55,18,35,0.514,16,28,0.571,5,36,27,9,3,13,16,New Orleans
9,2022-12-13,@,Boise State,L,50,91,19,60,0.317,3,11,0.273,9,12,0.75,3,21,7,7,2,10,17,,30,55,0.545,12,24,0.5,19,27,0.704,8,44,13,4,3,11,14,New Orleans
10,2022-12-19,,Dillard,W,79,71,21,50,0.42,6,15,0.4,31,38,0.816,6,34,15,4,2,16,14,,28,68,0.412,6,20,0.3,9,14,0.643,9,31,9,9,3,12,27,New Orleans
11,2022-12-21,@,Purdue,L,53,74,19,41,0.463,6,16,0.375,9,11,0.818,5,16,9,1,1,12,18,,25,45,0.556,5,19,0.263,19,24,0.792,9,24,11,4,2,6,11,New Orleans
12,2022-12-30,@,Houston Christian,L (1 OT),96,101,35,64,0.547,13,17,0.765,13,23,0.565,10,28,20,7,2,19,23,,36,64,0.563,9,21,0.429,20,23,0.87,10,34,16,9,1,19,21,New Orleans
13,2023-01-05,,Lamar,W,81,55,27,57,0.474,8,27,0.296,19,23,0.826,9,38,18,5,3,9,16,,22,64,0.344,5,15,0.333,6,12,0.5,10,31,11,5,2,11,18,New Orleans
14,2023-01-07,,Houston Christian,W,82,59,33,64,0.516,10,19,0.526,6,14,0.429,11,33,20,11,2,12,26,,16,48,0.333,3,18,0.167,24,33,0.727,12,33,8,7,3,21,18,New Orleans
15,2023-01-12,@,Incarnate Word,W (1 OT),85,79,30,55,0.545,3,15,0.2,22,28,0.786,6,36,10,7,3,21,21,,27,68,0.397,6,25,0.24,19,28,0.679,15,36,10,13,1,17,24,New Orleans
16,2023-01-14,@,Texas A&M-Corpus Christi,L,79,97,26,52,0.5,8,17,0.471,19,32,0.594,9,27,15,5,2,17,18,,34,65,0.523,16,24,0.667,13,19,0.684,16,37,18,11,0,16,26,New Orleans
17,2023-01-19,,East Texas A&M,L,58,63,20,44,0.455,5,18,0.278,13,22,0.591,3,34,13,6,0,18,13,,25,58,0.431,7,24,0.292,6,8,0.75,4,24,19,8,2,9,16,New Orleans
18,2023-01-21,,Northwestern State,L,65,88,24,50,0.48,6,18,0.333,11,18,0.611,6,30,18,2,3,16,13,,33,70,0.471,10,27,0.37,12,12,1.0,10,32,16,15,0,4,15,New Orleans
19,2023-01-26,@,Southeastern Louisiana,L,87,92,34,61,0.557,11,23,0.478,8,13,0.615,10,31,18,4,4,18,21,,32,62,0.516,11,21,0.524,17,22,0.773,7,24,18,6,4,10,15,New Orleans
20,2023-01-28,,Southeastern Louisiana,L,64,80,25,53,0.472,8,13,0.615,6,9,0.667,10,28,15,6,1,24,15,,28,56,0.5,6,14,0.429,18,20,0.9,8,26,14,13,3,15,16,New Orleans
21,2023-02-02,,Texas A&M-Corpus Christi,L,69,86,21,51,0.412,4,14,0.286,23,32,0.719,9,25,13,10,5,15,27,,27,56,0.482,6,16,0.375,26,34,0.765,14,38,14,10,3,16,24,New Orleans
22,2023-02-04,,Incarnate Word,L,70,78,25,58,0.431,6,14,0.429,14,20,0.7,11,27,13,5,3,16,22,,22,45,0.489,8,18,0.444,26,29,0.897,5,24,14,6,4,13,18,New Orleans
23,2023-02-09,@,Nicholls State,L,59,84,15,43,0.349,2,11,0.182,27,33,0.818,5,28,6,9,3,26,18,,32,63,0.508,6,24,0.25,14,18,0.778,4,27,17,15,3,16,24,New Orleans
24,2023-02-11,,McNeese State,L,78,79,30,53,0.566,6,14,0.429,12,17,0.706,9,28,21,7,2,16,22,,25,52,0.481,9,21,0.429,20,24,0.833,8,23,10,10,0,13,22,New Orleans
25,2023-02-16,@,East Texas A&M,W,84,78,29,55,0.527,6,17,0.353,20,28,0.714,6,27,17,6,4,12,21,,28,60,0.467,5,20,0.25,17,21,0.81,9,24,16,5,4,12,25,New Orleans
26,2023-02-18,@,Northwestern State,W,68,65,23,50,0.46,5,13,0.385,17,22,0.773,10,29,6,5,3,16,18,,23,56,0.411,8,26,0.308,11,14,0.786,8,27,11,9,1,15,19,New Orleans
27,2023-02-23,,Nicholls State,W,88,82,30,60,0.5,7,20,0.35,21,28,0.75,12,37,18,6,3,17,22,,25,64,0.391,7,26,0.269,25,32,0.781,16,33,11,12,2,17,24,New Orleans
28,2023-02-25,@,Lamar,W,84,79,28,60,0.467,4,21,0.19,24,29,0.828,14,26,13,14,2,11,19,,25,52,0.481,8,20,0.4,21,24,0.875,12,28,10,6,5,20,19,New Orleans
29,2023-03-01,@,McNeese State,L,73,80,26,56,0.464,10,20,0.5,11,13,0.846,3,22,11,5,1,14,21,,29,65,0.446,5,22,0.227,17,26,0.654,17,41,8,8,1,13,17,New Orleans
30,2023-03-05,N,Houston Christian,W,90,69,36,64,0.563,6,11,0.545,12,24,0.5,9,44,17,7,2,12,18,,26,65,0.4,7,24,0.292,10,19,0.526,9,29,11,3,0,15,18,New Orleans
31,2023-03-06,N,Southeastern Louisiana,W,82,78,29,65,0.446,4,12,0.333,20,26,0.769,16,37,15,9,1,15,21,,26,57,0.456,8,19,0.421,18,26,0.692,11,33,9,10,6,17,20,New Orleans
32,2023-03-07,N,Northwestern State,L,70,74,28,57,0.491,1,8,0.125,13,13,1.0,9,27,14,6,3,14,19,,25,49,0.51,6,13,0.462,18,22,0.818,8,27,12,6,3,17,16,New Orleans
1,2022-11-07,@,Arizona,L,75,117,29,72,0.403,7,18,0.389,10,22,0.455,8,22,11,17,1,16,29,,38,53,0.717,11,18,0.611,30,40,0.75,7,43,30,7,5,24,22,Nicholls State
2,2022-11-10,@,Wyoming,L,68,79,28,66,0.424,7,25,0.28,5,5,1.0,6,30,9,8,2,17,27,,23,55,0.418,10,33,0.303,23,34,0.676,11,39,14,5,1,20,14,Nicholls State
3,2022-11-19,@,BYU,L,73,87,26,70,0.371,11,30,0.367,10,19,0.526,8,25,18,14,1,11,22,,30,62,0.484,8,33,0.242,19,27,0.704,18,50,19,3,6,19,20,Nicholls State
4,2022-11-22,,Jarvis Christian,W,97,52,38,73,0.521,13,34,0.382,8,12,0.667,14,42,22,17,2,13,22,,19,51,0.373,4,18,0.222,10,19,0.526,8,29,6,7,2,25,11,Nicholls State
5,2022-11-25,N,UC-Irvine,L,56,83,18,59,0.305,1,20,0.05,19,22,0.864,3,20,10,10,2,11,21,,30,63,0.476,6,14,0.429,17,26,0.654,17,50,20,6,1,18,21,Nicholls State
6,2022-11-26,N,San Diego,W,72,70,26,46,0.565,8,17,0.471,12,19,0.632,5,22,16,5,3,16,22,,24,62,0.387,4,21,0.19,18,23,0.783,15,31,12,7,0,12,15,Nicholls State
7,2022-11-29,,Champion Christian,W,115,50,46,75,0.613,8,20,0.4,15,19,0.789,12,54,18,11,8,16,11,,21,64,0.328,4,31,0.129,4,11,0.364,4,19,12,8,1,19,17,Nicholls State
8,2022-12-07,@,Texas Tech,L,71,78,26,62,0.419,7,23,0.304,12,17,0.706,7,28,13,10,5,13,33,,21,42,0.5,7,16,0.438,29,46,0.63,6,34,16,2,3,17,16,Nicholls State
9,2022-12-11,,Rust,W,85,65,33,69,0.478,9,25,0.36,10,16,0.625,16,44,19,10,3,19,23,,22,51,0.431,5,23,0.217,16,25,0.64,3,23,13,10,2,19,16,Nicholls State
10,2022-12-15,,Southeastern Louisiana,W,88,73,28,55,0.509,12,23,0.522,20,31,0.645,7,32,15,8,2,15,21,,25,55,0.455,5,21,0.238,18,26,0.692,6,27,9,7,3,14,21,Nicholls State
11,2022-12-17,@,Mississippi State,L,66,68,27,64,0.422,6,25,0.24,6,9,0.667,11,29,12,7,1,12,29,,19,49,0.388,2,14,0.143,28,35,0.8,13,39,16,7,6,18,16,Nicholls State
12,2022-12-19,,Trinity Baptist,W,90,46,32,64,0.5,10,25,0.4,16,26,0.615,13,42,21,12,4,10,15,,17,49,0.347,5,19,0.263,7,14,0.5,5,24,8,4,2,20,17,Nicholls State
13,2022-12-28,@,Baylor,L,56,85,23,62,0.371,2,18,0.111,8,16,0.5,9,31,15,9,1,20,25,,25,58,0.431,11,24,0.458,24,35,0.686,13,44,19,12,6,18,16,Nicholls State
14,2023-01-05,@,East Texas A&M,W,66,63,26,54,0.481,7,17,0.412,7,13,0.538,6,28,11,6,2,11,12,,23,51,0.451,9,26,0.346,8,14,0.571,6,29,16,7,4,15,17,Nicholls State
15,2023-01-07,@,Northwestern State,L,48,68,19,54,0.352,4,21,0.19,6,14,0.429,12,24,9,4,7,18,17,,26,50,0.52,7,17,0.412,9,18,0.5,9,28,19,8,0,17,18,Nicholls State
16,2023-01-12,@,Lamar,L,66,69,21,67,0.313,7,33,0.212,17,28,0.607,15,32,11,9,5,4,25,,19,47,0.404,3,5,0.6,28,34,0.824,11,42,10,1,5,15,22,Nicholls State
17,2023-01-14,,Northwestern State,W,77,63,30,64,0.469,7,18,0.389,10,17,0.588,11,33,10,9,2,8,19,,24,58,0.414,4,18,0.222,11,18,0.611,7,32,12,3,2,16,18,Nicholls State
18,2023-01-19,,McNeese State,W,73,64,29,64,0.453,11,27,0.407,4,13,0.308,12,33,14,4,1,5,14,,23,56,0.411,7,24,0.292,11,16,0.688,10,33,7,1,3,13,18,Nicholls State
19,2023-01-21,@,McNeese State,W,71,68,27,51,0.529,9,16,0.563,8,10,0.8,7,27,14,5,5,15,14,,24,50,0.48,8,18,0.444,12,16,0.75,3,19,13,9,2,10,13,Nicholls State
20,2023-01-26,@,Texas A&M-Corpus Christi,L,86,96,30,56,0.536,12,24,0.5,14,18,0.778,5,23,18,4,3,11,24,,28,51,0.549,8,18,0.444,32,37,0.865,8,30,18,8,0,7,16,Nicholls State
21,2023-01-28,@,Incarnate Word,L,67,69,27,53,0.509,5,16,0.313,8,17,0.471,7,36,9,7,2,14,19,,21,51,0.412,6,14,0.429,21,27,0.778,6,28,9,8,3,10,18,Nicholls State
22,2023-02-04,@,Houston Christian,W,92,91,37,73,0.507,8,22,0.364,10,13,0.769,13,31,17,10,3,8,23,,28,57,0.491,14,32,0.438,21,24,0.875,11,32,19,2,5,16,15,Nicholls State
23,2023-02-09,,New Orleans,W,84,59,32,63,0.508,6,24,0.25,14,18,0.778,4,27,17,15,3,16,24,,15,43,0.349,2,11,0.182,27,33,0.818,5,28,6,9,3,26,18,Nicholls State
24,2023-02-11,@,Southeastern Louisiana,W,88,77,31,65,0.477,10,23,0.435,16,19,0.842,11,32,14,13,1,15,18,,26,55,0.473,9,21,0.429,16,19,0.842,8,29,12,5,3,19,20,Nicholls State
25,2023-02-16,,Texas A&M-Corpus Christi,L,74,78,26,64,0.406,9,28,0.321,13,14,0.929,8,33,12,11,4,18,19,,25,55,0.455,10,22,0.455,18,23,0.783,6,30,12,12,3,16,16,Nicholls State
26,2023-02-18,,Incarnate Word,W,84,74,35,62,0.565,8,13,0.615,6,8,0.75,9,31,14,15,4,13,14,,24,53,0.453,12,23,0.522,14,14,1.0,3,20,20,5,3,17,13,Nicholls State
27,2023-02-20,,East Texas A&M,L,71,72,29,63,0.46,8,19,0.421,5,13,0.385,11,32,14,7,4,12,19,,27,61,0.443,6,22,0.273,12,19,0.632,9,31,14,5,4,12,17,Nicholls State
28,2023-02-23,@,New Orleans,L,82,88,25,64,0.391,7,26,0.269,25,32,0.781,16,33,11,12,2,17,24,,30,60,0.5,7,20,0.35,21,28,0.75,12,37,18,6,3,17,22,Nicholls State
29,2023-02-25,,Houston Christian,W,68,64,26,56,0.464,6,21,0.286,10,23,0.435,3,27,13,11,1,10,19,,19,53,0.358,11,32,0.344,15,20,0.75,8,38,14,6,3,20,21,Nicholls State
30,2023-03-01,,Lamar,W,64,60,24,71,0.338,8,26,0.308,8,10,0.8,16,35,15,11,8,9,13,,20,55,0.364,7,21,0.333,13,14,0.929,8,31,14,5,7,16,10,Nicholls State
31,2023-03-06,@,McNeese State,L,71,77,28,54,0.519,5,21,0.238,10,17,0.588,6,18,9,11,1,13,22,,27,50,0.54,6,15,0.4,17,26,0.654,14,38,12,6,4,19,17,Nicholls State
1,2022-11-07,@,Texas Tech,L,49,73,19,67,0.284,10,36,0.278,1,1,1.0,12,27,11,14,2,10,19,,24,46,0.522,7,18,0.389,18,22,0.818,10,41,19,5,5,19,11,Northwestern State
2,2022-11-10,,Ouachita Baptist,W,79,68,28,63,0.444,10,22,0.455,13,13,1.0,5,23,14,15,4,13,11,,24,54,0.444,9,21,0.429,11,12,0.917,11,37,16,7,4,25,12,Northwestern State
