Aw_Tm,Aw_W,Aw_Wpct,Aw_Poss,Aw_OppPoss,Aw_OffEff,Aw_ShootEff,Aw_DefEff,Aw_OppShootEff,Aw_TmLuckW,Aw_Pts,Aw_OppPts,Aw_FGpct,Aw_3Ppct,Aw_FTpct,Aw_ORB,Aw_TRB,Aw_AST,Aw_STL,Aw_BLK,Aw_TOV,Aw_PF,Aw_OppFGpct,Aw_Opp3Ppct,Aw_OppFTpct,Aw_OppORB,Aw_OppTRB,Aw_OppAST,Aw_OppSTL,Aw_OppBLK,Aw_OppTOV,Aw_OppPF,Aw_TmLuck,Game Date,Hm_Tm,Hm_W,Hm_Wpct,Hm_Poss,Hm_OppPoss,Hm_OffEff,Hm_ShootEff,Hm_DefEff,Hm_OppShootEff,Hm_TmLuckW,Hm_Pts,Hm_OppPts,Hm_FGpct,Hm_3Ppct,Hm_FTpct,Hm_ORB,Hm_TRB,Hm_AST,Hm_STL,Hm_BLK,Hm_TOV,Hm_PF,Hm_OppFGpct,Hm_Opp3Ppct,Hm_OppFTpct,Hm_OppORB,Hm_OppTRB,Hm_OppAST,Hm_OppSTL,Hm_OppBLK,Hm_OppTOV,Hm_OppPF,Hm_TmLuck,Matchup,Home Team,Away Team,Home W,Home Pt Diff
Rutgers,18.0,0.6206896551724138,65.3232558139535,65.20348837209302,101.7733230531997,0.4861111111111111,92.92574439754087,0.453125,17.889254379833453,65.0,57.0,0.431,0.32,0.722,10.0,33.0,14.0,8.0,4.0,11.0,15.0,0.431,0.32,0.722,10.0,33.0,14.0,8.0,4.0,11.0,15.0,0.1107456201665471,2023-03-02,Minnesota,7.0,0.2413793103448276,65.26838709677419,65.78055555555557,91.53051912030492,0.48214285714285715,105.28916635095288,0.509090909090909,8.100356189135605,61.0,69.0,0.436,0.318,0.6,7.0,32.0,14.0,5.0,4.0,12.0,14.0,0.436,0.318,0.6,7.0,32.0,14.0,5.0,4.0,12.0,14.0,-1.1003561891356046,Rutgers vs. Minnesota,Minnesota,Rutgers,1,1
Wisconsin,16.0,0.5333333333333333,62.43048780487805,62.887741935483874,101.97830439589994,0.4857142857142857,99.28172176099966,0.5089285714285714,15.630307754239064,64.0,61.0,0.426,0.348,0.63,6.0,29.0,11.0,6.0,1.0,8.0,17.0,0.426,0.348,0.63,6.0,29.0,11.0,6.0,1.0,8.0,17.0,0.36969224576093573,2023-03-05,Minnesota,8.0,0.26666666666666666,65.21601173020528,65.40950854700856,93.17292433264595,0.4959733893557423,105.69011836175676,0.5168405365126676,8.635533405098368,61.5,69.0,0.441,0.3255,0.6,7.5,32.0,14.0,5.0,4.0,12.0,14.5,0.441,0.3255,0.6,7.5,32.0,14.0,5.0,4.0,12.0,14.5,-0.6355334050983679,Wisconsin vs. Minnesota,Minnesota,Wisconsin,0,-4
Nebraska,16.0,0.5161290322580645,67.6830303030303,67.37375,101.06544116225258,0.5196078431372549,104.52727305339813,0.5166666666666667,14.4747076019632,66.0,70.0,0.463,0.318,0.654,6.0,33.0,12.0,5.0,2.0,13.0,13.0,0.463,0.318,0.654,6.0,33.0,12.0,5.0,2.0,13.0,13.0,1.5252923980368003,2023-03-08,Minnesota,8.0,0.25806451612903225,65.16363636363636,65.03846153846153,94.81532954498698,0.5098039215686274,106.09107037256062,0.5181818181818182,8.987851280271498,62.0,69.0,0.446,0.333,0.6,7.0,32.0,14.0,5.0,4.0,12.0,15.0,0.446,0.333,0.6,7.0,32.0,14.0,5.0,4.0,12.0,15.0,-0.9878512802714976,Nebraska vs. Minnesota,Minnesota,Nebraska,0,-2
Nebraska,16.0,0.5161290322580645,67.6830303030303,67.37375,101.06544116225258,0.5196078431372549,104.52727305339813,0.5166666666666667,14.4747076019632,66.0,70.0,0.463,0.318,0.654,6.0,33.0,12.0,5.0,2.0,13.0,13.0,0.463,0.318,0.654,6.0,33.0,12.0,5.0,2.0,13.0,13.0,1.5252923980368003,2023-03-08,Minnesota,8.0,0.25806451612903225,65.16363636363636,65.03846153846153,94.81532954498698,0.5098039215686274,106.09107037256062,0.5181818181818182,8.987851280271498,62.0,69.0,0.446,0.333,0.6,7.0,32.0,14.0,5.0,4.0,12.0,15.0,0.446,0.333,0.6,7.0,32.0,14.0,5.0,4.0,12.0,15.0,-0.9878512802714976,Nebraska vs. Minnesota,Minnesota,Nebraska,1,3
South Dakota,2.0,0.6666666666666666,67.73666666666666,68.6083870967742,112.21603868260195,0.5317460317460317,115.72566504684134,0.532258064516129,1.6906207557711088,82.0,77.0,0.46,0.391,0.833,6.0,31.0,13.0,5.0,2.0,10.0,16.0,0.46,0.391,0.833,6.0,31.0,13.0,5.0,2.0,10.0,16.0,0.3093792442288912,2022-11-17,Mississippi State,3.0,1.0,65.61999999999999,67.89388888888888,115.74074074074075,0.5241935483870968,68.15545243619489,0.375,2.9332177341018153,73.0,47.0,0.468,0.269,0.615,12.0,41.0,17.0,13.0,6.0,14.0,9.0,0.468,0.269,0.615,12.0,41.0,17.0,13.0,6.0,14.0,9.0,0.0667822658981847,South Dakota vs. Mississippi State,Mississippi State,South Dakota,1,37
Utah,4.0,0.8,65.618,64.95,108.349193973721,0.5096153846153846,85.90214794345424,0.38405797101449274,3.6724351965103246,70.0,58.0,0.453,0.318,0.714,8.0,39.0,13.0,4.0,5.0,12.0,15.0,0.453,0.318,0.714,8.0,39.0,13.0,4.0,5.0,12.0,15.0,0.3275648034896754,2022-11-23,Mississippi State,5.0,1.0,64.49,66.05806451612904,115.74074074074075,0.5208333333333334,69.09843000846104,0.375,4.567813491295819,73.0,47.0,0.468,0.28,0.538,13.0,41.0,17.0,13.0,6.0,14.0,10.0,0.468,0.28,0.538,13.0,41.0,17.0,13.0,6.0,14.0,10.0,0.43218650870418074,Utah vs. Mississippi State,Mississippi State,Utah,1,3
Omaha,3.0,0.42857142857142855,70.50999999999999,68.42205882352941,91.88001653144237,0.46825396825396826,106.27647285329228,0.5531914893617021,2.5920042130331167,64.0,75.0,0.444,0.294,0.8,7.0,29.0,12.0,5.0,4.0,15.0,16.0,0.444,0.294,0.8,7.0,29.0,12.0,5.0,4.0,15.0,16.0,0.4079957869668833,2022-11-28,Mississippi State,6.0,1.0,63.781,64.30688940092166,104.63402832761503,0.497704802259887,74.16020907605454,0.3701923076923077,5.2189289438153565,68.0,48.0,0.446,0.2745,0.5505,13.5,40.5,16.5,12.0,6.0,12.5,11.5,0.446,0.2745,0.5505,13.5,40.5,16.5,12.0,6.0,12.5,11.5,0.7810710561846435,Omaha vs. Mississippi State,Mississippi State,Omaha,1,20
Mississippi Valley State,1.0,0.1111111111111111,67.57424242424243,66.36562500000001,81.27539856205065,0.4090909090909091,116.8831168831169,0.5819672131147541,1.141912215586938,52.0,72.0,0.364,0.316,0.656,7.0,25.0,6.0,7.0,2.0,14.0,17.0,0.364,0.316,0.656,7.0,25.0,6.0,7.0,2.0,14.0,17.0,-0.1419122155869379,2022-12-03,Mississippi State,7.0,1.0,63.95,66.05806451612904,115.71540265832681,0.4846153846153846,79.22198814364803,0.375,6.183643134105864,73.0,49.0,0.431,0.28,0.563,14.0,40.0,16.0,12.0,6.0,11.0,12.0,0.431,0.28,0.563,14.0,40.0,16.0,12.0,6.0,11.0,12.0,0.8163568658941358,Mississippi Valley State vs. Mississippi State,Mississippi State,Mississippi Valley State,1,30
Nicholls State,5.0,0.5,76.55,75.09098412698413,102.90564241431741,0.5103754940711462,104.60830685417739,0.5045454545454545,4.997093825500045,74.0,75.5,0.45099999999999996,0.3745,0.656,7.5,29.0,15.5,10.0,2.0,15.5,22.0,0.45099999999999996,0.3745,0.656,7.5,29.0,15.5,10.0,2.0,15.5,22.0,0.0029061744999552275,2022-12-17,Mississippi State,10.0,1.0,63.511,62.203614718614716,113.51650800434828,0.5219551282051282,82.3909115615061,0.38137755102040816,8.973254792367976,71.0,51.5,0.4685,0.306,0.641,13.5,39.5,16.5,12.0,6.0,11.0,12.0,0.4685,0.306,0.641,13.5,39.5,16.5,12.0,6.0,11.0,12.0,1.0267452076320236,Nicholls State vs. Mississippi State,Mississippi State,Nicholls State,1,2
Mississippi State,11.0,0.8461538461538461,64.49,62.55571428571429,106.09107037256062,0.4846153846153846,84.13104647710081,0.4482758620689655,9.960613007989535,69.0,54.0,0.431,0.308,0.615,13.0,39.0,16.0,11.0,6.0,14.0,13.0,0.431,0.308,0.615,13.0,39.0,16.0,11.0,6.0,14.0,13.0,1.0393869920104652,2023-01-03,Tennessee,11.0,0.8461538461538461,66.21249999999999,66.44,103.67122473246135,0.5076923076923077,76.03678391240564,0.36792452830188677,10.429938187359634,73.0,50.0,0.426,0.333,0.756,12.0,38.0,15.0,11.0,4.0,12.0,16.0,0.426,0.333,0.756,12.0,38.0,15.0,11.0,4.0,12.0,16.0,0.5700618126403665,Mississippi State vs. Tennessee,Tennessee,Mississippi State,1,34
Ole Miss,8.0,0.5714285714285714,65.71525,66.25785714285715,100.69564453966987,0.47549019607843135,97.48404711924408,0.46906328320802004,8.059746950369972,67.5,64.5,0.4175,0.3265,0.6930000000000001,11.5,36.5,12.0,8.0,5.0,14.0,15.5,0.4175,0.3265,0.6930000000000001,11.5,36.5,12.0,8.0,5.0,14.0,15.5,-0.059746950369971685,2023-01-07,Mississippi State,11.0,0.7857142857142857,64.55033333333333,62.32214285714286,103.38703587883415,0.47959582790091265,85.0927016485816,0.4556194125159643,9.966077687413147,68.5,54.0,0.4275,0.306,0.589,12.5,39.0,16.0,10.0,5.5,13.0,12.5,0.4275,0.306,0.589,12.5,39.0,16.0,10.0,5.5,13.0,12.5,1.0339223125868529,Ole Miss vs. Mississippi State,Mississippi State,Ole Miss,1,10
Tennessee,14.0,0.8235294117647058,65.2703448275862,65.97363636363636,113.27166320558808,0.5277777777777778,77.3237831678333,0.3723404255319149,13.435567562470155,75.0,50.0,0.429,0.333,0.756,12.0,36.0,16.0,10.0,4.0,12.0,16.0,0.429,0.333,0.756,12.0,36.0,16.0,10.0,4.0,12.0,16.0,0.5644324375298453,2023-01-17,Mississippi State,12.0,0.7058823529411765,64.61066666666667,63.878181818181815,100.6830013851077,0.4519230769230769,86.05435682006238,0.4482758620689655,11.273974807119645,67.0,54.0,0.397,0.304,0.563,13.0,39.0,15.0,11.0,4.0,12.0,14.0,0.397,0.304,0.563,13.0,39.0,15.0,11.0,4.0,12.0,14.0,0.7260251928803552,Tennessee vs. Mississippi State,Mississippi State,Tennessee,0,-11
TCU,16.0,0.8,69.35581581581582,71.14353658536585,110.67736159658457,0.5117409867172675,92.16329350047349,0.45718432510885343,14.922665268923279,77.5,65.0,0.476,0.264,0.7275,11.5,35.5,15.0,8.5,5.0,12.0,14.5,0.476,0.264,0.7275,11.5,35.5,15.0,8.5,5.0,12.0,14.5,1.0773347310767214,2023-01-28,Mississippi State,12.0,0.6,64.55033333333333,63.21694805194805,97.33033915382009,0.4486888111888112,87.30155502519989,0.4556194125159643,12.210059602368046,63.5,56.5,0.3965,0.2745,0.6255,13.0,38.5,14.5,9.5,3.5,11.5,14.0,0.3965,0.2745,0.6255,13.0,38.5,14.5,9.5,3.5,11.5,14.0,-0.21005960236804633,TCU vs. Mississippi State,Mississippi State,TCU,1,7
Mississippi State,13.0,0.6190476190476191,64.61066666666667,63.878181818181815,98.00121809423618,0.4519230769230769,88.28006088280063,0.4482758620689655,12.930980195964088,64.0,58.0,0.397,0.28,0.636,13.0,38.0,15.0,9.0,4.0,12.0,14.0,0.397,0.28,0.636,13.0,38.0,15.0,9.0,4.0,12.0,14.0,0.06901980403591246,2023-01-31,South Carolina,8.0,0.38095238095238093,66.3,66.46799999999999,97.64138980471722,0.44642857142857145,111.48493653463834,0.525,7.4024902305094304,65.0,77.0,0.393,0.32,0.615,11.0,33.0,11.0,5.0,2.0,12.0,17.0,0.393,0.32,0.615,11.0,33.0,11.0,5.0,2.0,12.0,17.0,0.5975097694905696,Mississippi State vs. South Carolina,South Carolina,Mississippi State,0,-15
Missouri,17.0,0.7727272727272727,70.40241830065361,70.72105263157894,119.9974992946758,0.5785361842105263,110.23716843898903,0.5328571428571429,14.283859388024313,86.0,76.5,0.485,0.3745,0.75,8.0,27.0,17.5,11.5,2.5,10.0,18.5,0.485,0.3745,0.75,8.0,27.0,17.5,11.5,2.5,10.0,18.5,2.7161406119756872,2023-02-04,Mississippi State,14.0,0.6363636363636364,64.55033333333333,63.43,99.34210973967194,0.4632496740547588,87.30155502519989,0.4447261663286004,13.868430692123201,65.0,56.5,0.4105,0.2745,0.636,13.0,38.0,15.0,9.5,4.0,12.5,14.0,0.4105,0.2745,0.636,13.0,38.0,15.0,9.5,4.0,12.5,14.0,0.13156930787679855,Missouri vs. Mississippi State,Mississippi State,Missouri,1,11
Mississippi State,17.0,0.6538461538461539,64.16093749999999,63.19624242424243,102.41623357582903,0.47959582790091265,88.81299065717914,0.4556194125159643,16.73734356354416,65.0,56.5,0.4275,0.28600000000000003,0.636,11.5,36.5,15.0,9.0,3.5,11.0,14.5,0.4275,0.28600000000000003,0.636,11.5,36.5,15.0,9.0,3.5,11.0,14.5,0.26265643645583836,2023-02-18,Ole Miss,10.0,0.38461538461538464,65.43142307692307,65.735,100.69564453966987,0.45499839279974286,103.46061236623068,0.48399897593445984,11.68572199540833,65.5,67.5,0.425,0.314,0.706,11.0,34.5,12.5,6.0,4.0,12.0,16.0,0.425,0.314,0.706,11.0,34.5,12.5,6.0,4.0,12.0,16.0,-1.6857219954083291,Mississippi State vs. Ole Miss,Ole Miss,Mississippi State,0,-8
Mississippi State,18.0,0.6666666666666666,64.37187499999999,63.410666666666664,100.7399223735663,0.4846153846153846,89.00545919129947,0.4482758620689655,17.522157352076196,66.0,58.0,0.431,0.28,0.636,11.0,37.0,15.0,9.0,3.0,11.0,15.0,0.431,0.28,0.636,11.0,37.0,15.0,9.0,3.0,11.0,15.0,0.47784264792380426,2023-02-21,Missouri,19.0,0.7037037037037037,70.01333333333334,69.4303448275862,118.46416382252558,0.578125,110.91804488939707,0.5357142857142857,15.89659289094178,83.0,76.0,0.479,0.364,0.75,8.0,25.0,16.0,9.0,2.0,10.0,18.0,0.479,0.364,0.75,8.0,25.0,16.0,9.0,2.0,10.0,18.0,3.103407109058219,Mississippi State vs. Missouri,Missouri,Mississippi State,1,2
Texas A&M,21.0,0.75,64.66282051282052,64.74735632183908,113.51956773285085,0.5183501683501683,96.84647948993313,0.48110516934046343,19.417239267405947,73.0,63.0,0.449,0.333,0.7715000000000001,11.0,33.0,12.0,6.0,2.5,11.0,18.0,0.449,0.333,0.7715000000000001,11.0,33.0,12.0,6.0,2.5,11.0,18.0,1.5827607325940534,2023-02-25,Mississippi State,18.0,0.6428571428571429,64.4309375,63.644424242424236,100.71146187933701,0.47959582790091265,89.17568981142855,0.4556194125159643,17.942077204004026,65.0,58.0,0.4275,0.2745,0.6515,11.0,37.5,15.0,9.0,3.0,11.5,15.0,0.4275,0.2745,0.6515,11.0,37.5,15.0,9.0,3.0,11.5,15.0,0.057922795995974496,Texas A&M vs. Mississippi State,Mississippi State,Texas A&M,1,7
South Carolina,10.0,0.3448275862068966,65.15085714285715,65.37,98.23355026575683,0.47413793103448276,111.80124223602486,0.5234375,10.102440497762469,64.0,75.0,0.412,0.323,0.615,11.0,31.0,11.0,5.0,2.0,12.0,17.0,0.412,0.323,0.615,11.0,31.0,11.0,5.0,2.0,12.0,17.0,-0.10244049776246911,2023-02-28,Mississippi State,19.0,0.6551724137931034,64.37187499999999,63.410666666666664,100.7399223735663,0.4745762711864407,89.34592043155766,0.46296296296296297,18.696660348643633,66.0,58.0,0.431,0.269,0.667,11.0,37.0,15.0,9.0,3.0,11.0,15.0,0.431,0.269,0.667,11.0,37.0,15.0,9.0,3.0,11.0,15.0,0.3033396513563673,South Carolina vs. Mississippi State,Mississippi State,South Carolina,1,6
Mississippi State,20.0,0.6666666666666666,64.18109879032258,63.19624242424243,102.41623357582903,0.47959582790091265,91.38042880903271,0.4658564814814815,19.40510716922108,66.5,58.5,0.4365,0.269,0.667,11.0,36.5,15.0,9.0,3.0,11.0,15.0,0.4365,0.269,0.667,11.0,36.5,15.0,9.0,3.0,11.0,15.0,0.594892830778921,2023-03-04,Vanderbilt,17.0,0.5666666666666667,65.96614285714286,67.19748452012384,111.22718570141448,0.5041666666666667,109.82675910592562,0.5,15.079816105623575,68.0,71.5,0.414,0.353,0.719,10.0,33.0,12.0,5.0,4.0,9.0,16.0,0.414,0.353,0.719,10.0,33.0,12.0,5.0,4.0,9.0,16.0,1.9201838943764251,Mississippi State vs. Vanderbilt,Vanderbilt,Mississippi State,1,5
Mississippi Valley State,0.0,0.0,69.03316576086957,70.069375,78.91822194486586,0.41836734693877553,132.9270831029517,0.5366161616161617,0.046745939458332865,53.5,94.5,0.378,0.324,0.6995,5.5,23.0,9.0,6.5,2.0,19.0,21.5,0.378,0.324,0.6995,5.5,23.0,9.0,6.5,2.0,19.0,21.5,-0.046745939458332865,2022-11-13,Yale,2.0,1.0,71.55531182795698,70.62432727272727,118.34085796350956,0.6007907880133185,72.15756959900165,0.39509940704569235,1.9003029224939119,85.0,50.5,0.5135,0.405,0.65,11.5,41.0,21.5,9.0,4.0,16.0,18.5,0.5135,0.405,0.65,11.5,41.0,21.5,9.0,4.0,16.0,18.5,0.09969707750608814,Mississippi Valley State vs. Yale,Yale,Mississippi Valley State,1,29
North Alabama,3.0,1.0,72.00689655172414,73.283,138.87558662963318,0.6904761904761905,81.87437741358842,0.5092592592592593,2.7359025173500213,100.0,60.0,0.587,0.526,0.684,10.0,37.0,21.0,10.0,3.0,11.0,14.0,0.587,0.526,0.684,10.0,37.0,21.0,10.0,3.0,11.0,14.0,0.2640974826499787,2022-11-18,Mississippi Valley State,0.0,0.0,65.77712121212122,63.9828125,78.37397139474984,0.38311688311688313,118.71372494341841,0.5220442126179831,0.23756446998653136,52.5,76.0,0.352,0.294,0.6285000000000001,5.5,24.5,4.5,6.5,2.0,14.0,19.5,0.352,0.294,0.6285000000000001,5.5,24.5,4.5,6.5,2.0,14.0,19.5,-0.23756446998653136,North Alabama vs. Mississippi Valley State,Mississippi Valley State,North Alabama,1,8
Mississippi Valley State,1.0,0.2,67.57424242424243,66.36562500000001,81.27539856205065,0.4090909090909091,116.8831168831169,0.4722222222222222,1.0003241119917767,53.0,72.0,0.364,0.357,0.636,6.0,25.0,5.0,7.0,2.0,14.0,17.0,0.364,0.357,0.636,6.0,25.0,5.0,7.0,2.0,14.0,17.0,-0.0003241119917767321,2022-11-20,Missouri,4.0,1.0,75.70674539170507,73.87986842105263,127.06382744366208,0.5966692688004163,107.94673077326458,0.519683908045977,3.2936221879456173,94.5,82.5,0.5095000000000001,0.3525,0.7595000000000001,12.0,35.5,21.0,13.5,3.5,13.0,19.5,0.5095000000000001,0.3525,0.7595000000000001,12.0,35.5,21.0,13.5,3.5,13.0,19.5,0.7063778120543827,Mississippi Valley State vs. Missouri,Missouri,Mississippi Valley State,1,21
Mississippi Valley State,1.0,0.1,65.77712121212122,64.52795535714287,83.13143134500028,0.4164098613251156,118.71372494341841,0.580046106557377,1.1502177493487098,52.0,76.0,0.3685,0.3365,0.6615,6.5,24.5,7.5,6.5,1.5,14.0,17.0,0.3685,0.3365,0.6615,6.5,24.5,7.5,6.5,1.5,14.0,17.0,-0.1502177493487098,2022-12-13,Wichita State,5.0,0.5555555555555556,65.27954545454546,64.86333333333334,101.65575664227956,0.4583333333333333,95.03695881731784,0.4296875,5.488954318777431,63.0,63.0,0.417,0.286,0.68,9.0,38.0,10.0,5.0,5.0,12.0,14.0,0.417,0.286,0.68,9.0,38.0,10.0,5.0,5.0,12.0,14.0,-0.4889543187774308,Mississippi Valley State vs. Wichita State,Wichita State,Mississippi Valley State,1,23
Mississippi Valley State,1.0,0.09090909090909091,67.57424242424243,66.36562500000001,81.27539856205065,0.4090909090909091,116.8831168831169,0.578125,1.1663522695061879,52.0,72.0,0.364,0.357,0.656,7.0,25.0,8.0,6.0,2.0,14.0,17.0,0.364,0.357,0.656,7.0,25.0,8.0,6.0,2.0,14.0,17.0,-0.16635226950618787,2022-12-16,Tulsa,3.0,0.3333333333333333,68.84,71.26066666666665,102.27936879018118,0.515625,105.86271236374347,0.49206349206349204,3.7573681317193586,70.0,76.0,0.436,0.348,0.722,8.0,29.0,13.0,7.0,2.0,13.0,17.0,0.436,0.348,0.722,8.0,29.0,13.0,7.0,2.0,13.0,17.0,-0.7573681317193586,Mississippi Valley State vs. Tulsa,Tulsa,Mississippi Valley State,1,15
Mississippi Valley State,1.0,0.08333333333333333,65.77712121212122,65.94352678571428,80.92842451407952,0.4024621212121212,116.8434396494537,0.5697642543859649,1.2289017733470735,51.5,71.5,0.363,0.3365,0.654,7.0,25.5,8.5,6.5,1.5,14.0,16.5,0.363,0.3365,0.654,7.0,25.5,8.5,6.5,1.5,14.0,16.5,-0.2289017733470735,2022-12-18,TCU,8.0,0.8888888888888888,69.55459459459459,72.33741935483872,110.65031833134564,0.4927536231884058,91.93946685240297,0.45081967213114754,7.1999863896977345,77.0,64.0,0.435,0.261,0.704,12.0,37.0,15.0,8.0,5.0,12.0,14.0,0.435,0.261,0.704,12.0,37.0,15.0,8.0,5.0,12.0,14.0,0.8000136103022655,Mississippi Valley State vs. TCU,TCU,Mississippi Valley State,1,45
Mississippi Valley State,1.0,0.07692307692307693,67.57424242424243,65.52142857142857,80.5814504661084,0.3958333333333333,116.8831168831169,0.5614035087719298,1.2294439180411314,51.0,72.0,0.364,0.316,0.652,7.0,25.0,8.0,6.0,1.0,14.0,17.0,0.364,0.316,0.652,7.0,25.0,8.0,6.0,1.0,14.0,17.0,-0.2294439180411314,2022-12-21,Tulane,6.0,0.5454545454545454,71.85472972972974,71.91133783783783,109.9373817239423,0.5453830760434534,98.48701994867633,0.5,6.396088494708361,76.5,69.0,0.471,0.333,0.8049999999999999,5.0,28.5,16.0,9.0,4.0,9.0,13.0,0.471,0.333,0.8049999999999999,5.0,28.5,16.0,9.0,4.0,9.0,13.0,-0.39608849470836116,Mississippi Valley State vs. Tulane,Tulane,Mississippi Valley State,1,21
Prairie View,5.0,0.3333333333333333,67.55862068965517,67.78,97.36471534902435,0.4444444444444444,106.01859403033762,0.5471698113207547,6.0854092312420365,66.0,70.0,0.41,0.278,0.727,10.0,30.0,10.0,7.0,3.0,13.0,21.0,0.41,0.278,0.727,10.0,30.0,10.0,7.0,3.0,13.0,21.0,-1.0854092312420365,2023-01-07,Mississippi Valley State,1.0,0.0625,67.17873411534703,65.25519704433498,82.72643636838453,0.4087121212121212,116.8434396494537,0.5589275608375778,1.7300314520724327,52.0,73.5,0.378,0.316,0.654,7.0,26.0,8.5,6.5,2.0,14.5,17.0,0.378,0.316,0.654,7.0,26.0,8.5,6.5,2.0,14.5,17.0,-0.7300314520724327,Prairie View vs. Mississippi Valley State,Mississippi Valley State,Prairie View,0,-7
Texas Southern,4.0,0.25,71.14450757575759,72.23972222222221,90.15469432618832,0.4370061457418788,101.03130229275177,0.5044642857142857,5.219214412237042,66.0,77.0,0.397,0.235,0.597,8.5,34.0,10.5,6.0,3.0,14.5,18.0,0.397,0.235,0.597,8.5,34.0,10.5,6.0,3.0,14.5,18.0,-1.2192144122370419,2023-01-09,Mississippi Valley State,1.0,0.058823529411764705,66.78322580645161,64.98896551724137,84.17747417471838,0.4083333333333333,116.80376241579052,0.5564516129032258,1.968943289319215,52.0,72.0,0.38,0.316,0.656,7.0,26.0,9.0,7.0,2.0,14.0,17.0,0.38,0.316,0.656,7.0,26.0,9.0,7.0,2.0,14.0,17.0,-0.9689432893192149,Texas Southern vs. Mississippi Valley State,Mississippi Valley State,Texas Southern,1,4
Southern,9.0,0.47368421052631576,74.89866666666667,73.81384615384616,98.31074445099193,0.4666666666666667,98.01645644716139,0.5350877192982456,8.828521523838877,76.0,74.0,0.385,0.355,0.714,7.0,29.0,15.0,8.0,1.0,13.0,22.0,0.385,0.355,0.714,7.0,29.0,15.0,8.0,1.0,13.0,22.0,0.17147847616112344,2023-01-23,Mississippi Valley State,2.0,0.09523809523809523,66.78322580645161,65.52142857142857,84.9874641279499,0.4090909090909091,114.83015741507872,0.5564516129032258,3.7108658576132783,54.0,71.0,0.38,0.294,0.656,7.0,27.0,9.0,7.0,2.0,14.0,17.0,0.38,0.294,0.656,7.0,27.0,9.0,7.0,2.0,14.0,17.0,-1.7108658576132783,Southern vs. Mississippi Valley State,Mississippi Valley State,Southern,0,-14
Mississippi Valley State,4.0,0.14814814814814814,67.57424242424243,65.88914285714284,91.21226805005274,0.4375,114.83015741507872,0.5564516129032258,5.881618820367414,61.0,72.0,0.388,0.316,0.667,7.0,26.0,9.0,7.0,2.0,14.0,17.0,0.388,0.316,0.667,7.0,26.0,9.0,7.0,2.0,14.0,17.0,-1.8816188203674136,2023-02-18,Texas Southern,9.0,0.34615384615384615,71.90012254901961,71.41422222222224,94.44774014928456,0.46535725332508504,101.35946046933901,0.47394613583138173,10.044052042140057,69.0,74.0,0.4285,0.27749999999999997,0.657,8.0,34.0,10.5,6.0,3.0,15.0,19.0,0.4285,0.27749999999999997,0.657,8.0,34.0,10.5,6.0,3.0,15.0,19.0,-1.0440520421400574,Mississippi Valley State vs. Texas Southern,Texas Southern,Mississippi Valley State,1,18
Mississippi Valley State,4.0,0.14285714285714285,67.19808275058276,66.12738392857142,91.27628492248951,0.43875,115.02773756272008,0.5589275608375778,5.946001095137473,61.0,73.5,0.392,0.3245,0.6615,7.0,26.0,9.5,7.0,2.0,14.0,17.0,0.392,0.3245,0.6615,7.0,26.0,9.5,7.0,2.0,14.0,17.0,-1.9460010951374729,2023-02-20,Prairie View,10.0,0.37037037037037035,67.55862068965517,67.78,97.4770642201835,0.4716981132075472,97.42624860249234,0.4891304347826087,12.326202217383418,65.0,68.0,0.415,0.286,0.704,10.0,33.0,10.0,7.0,3.0,13.0,19.0,0.415,0.286,0.704,10.0,33.0,10.0,7.0,3.0,13.0,19.0,-2.3262022173834183,Mississippi Valley State vs. Prairie View,Prairie View,Mississippi Valley State,1,2
Missouri,7.0,1.0,72.44,72.95193548387097,121.53083476682605,0.5901639344262295,96.1913790219149,0.43103448275862066,6.234049984786043,92.0,69.0,0.5,0.364,0.769,11.0,33.0,22.0,15.0,4.0,11.0,18.0,0.5,0.364,0.769,11.0,33.0,22.0,15.0,4.0,11.0,18.0,0.7659500152139573,2022-11-29,Wichita State,4.0,0.6666666666666666,61.76625,62.58666666666667,99.0818907850189,0.45138888888888884,94.78733666764633,0.4322974472807991,3.9065878908331695,60.0,60.5,0.412,0.27349999999999997,0.6970000000000001,10.0,38.0,9.0,5.5,4.0,11.0,13.5,0.412,0.27349999999999997,0.6970000000000001,10.0,38.0,9.0,5.5,4.0,11.0,13.5,0.09341210916683051,Missouri vs. Wichita State,Wichita State,Missouri,0,-4
Southeast Missouri State,5.0,0.625,67.71693899782134,70.7668051948052,97.04102419091643,0.45626513317191286,87.23071075139057,0.4473684210526316,4.868248570152888,67.5,61.0,0.38249999999999995,0.35050000000000003,0.7455,7.5,34.0,13.0,7.0,4.0,12.5,21.0,0.38249999999999995,0.35050000000000003,0.7455,7.5,34.0,13.0,7.0,4.0,12.5,21.0,0.13175142984711208,2022-12-04,Missouri,8.0,1.0,73.78410256410257,74.45096774193549,119.9974992946758,0.5841444672131147,99.56207297636061,0.4610529556650246,6.853793604128907,90.5,74.5,0.4895,0.34850000000000003,0.769,11.0,35.5,21.5,15.5,4.0,10.5,17.5,0.4895,0.34850000000000003,0.769,11.0,35.5,21.5,15.5,4.0,10.5,17.5,1.1462063958710926,Southeast Missouri State vs. Missouri,Missouri,Southeast Missouri State,1,7
